gene_name	hits	sample
VFG002416(gb|NP_286007)	4	CD35_T4_B7
VFG002417(gb|NP_286006)	2	CD35_T4_B7
VFG034772(gb|NP_290644)	4	CD35_T4_B7
VFG034815(gb|NP_287686)	2	CD35_T4_B7
VFG034866(gb|NP_290672)	2	CD35_T4_B7
VFG044159(gb|NP_752602)	6	CD35_T4_B7
VFG044165(gb|NP_752609)	7	CD35_T4_B7
VFG045349(gb|YP_002390132)	6	CD35_T4_B7
VFG013260(gb|NP_438427)	3	CD35_T4_B7
VFG044324(gb|YP_002920244)	6	CD35_T4_B7
VFG044325(gb|YP_002920245)	8	CD35_T4_B7
VFG044326(gb|YP_002920246)	4	CD35_T4_B7
VFG044328(gb|YP_002920248)	12	CD35_T4_B7
VFG044329(gb|YP_002920249)	26	CD35_T4_B7
VFG044332(gb|YP_002920252)	4	CD35_T4_B7
VFG044333(gb|YP_002920253)	10	CD35_T4_B7
VFG002307(gb|NP_461452)	2	CD35_T4_B7
VFG000615(gb|NP_709454)	7	CD35_T4_B7
VFG000616(gb|NP_709455)	3	CD35_T4_B7
VFG000617(gb|NP_709456)	8	CD35_T4_B7
VFG000619(gb|NP_709458)	2	CD35_T4_B7
VFG000630(gb|NP_708742)	2	CD35_T4_B7
VFG001827(gb|YP_406304)	2	CD35_T4_B7
VFG002047(gb|YP_404600)	5	CD35_T4_B7
VFG002048(gb|YP_404601)	4	CD35_T4_B7
VFG002049(gb|YP_404602)	6	CD35_T4_B7
VFG002051(gb|YP_404604)	3	CD35_T4_B7
VFG002054(gb|YP_404607)	10	CD35_T4_B7
VFG002055(gb|YP_404608)	4	CD35_T4_B7
VFG002056(gb|YP_404609)	2	CD35_T4_B7
VFG013068(gb|YP_405015)	2	CD35_T4_B7
VFG049903(gb|YP_309259.1)	2	CD35_T4_B7
VFG049904(gb|YP_309261.1)	12	CD35_T4_B7
VFG049910(gb|YP_309268.1)	4	CD35_T4_B7
VFG049911(gb|YP_309269.1)	4	CD35_T4_B7
VFG049916(gb|YP_309275.1)	2	CD35_T4_B7
VFG049917(gb|YP_309276.1)	6	CD35_T4_B7
VFG000358(gb|NP_405467)	6	CD35_T4_B7
VFG000359(gb|NP_405468)	2	CD35_T4_B7
VFG000361(gb|NP_405470)	2	CD35_T4_B7
VFG000362(gb|NP_405471)	38	CD35_T4_B7
VFG000363(gb|NP_405472)	18	CD35_T4_B7
VFG000364(gb|NP_405473)	2	CD35_T4_B7
VFG000365(gb|NP_405474)	2	CD35_T4_B7
VFG000366(gb|NP_405475)	12	CD35_T4_B7
VFG000367(gb|NP_405476)	2	CD35_T4_B7
VFG000368(gb|NP_405477)	8	CD35_T4_B7
VFG000879(gb|NP_757248)	2	CD35_T3_B7
VFG000923(gb|NP_752600)	2	CD35_T3_B7
VFG000926(gb|NP_752608)	4	CD35_T3_B7
VFG000931(gb|NP_752611)	2	CD35_T3_B7
VFG002413(gb|NP_286011)	2	CD35_T3_B7
VFG034754(gb|NP_288154)	2	CD35_T3_B7
VFG034908(gb|NP_286160)	2	CD35_T3_B7
VFG000270(gb|NP_206872)	2	CD35_T3_B7
VFG001252(gb|NP_249793)	2	CD35_T3_B7
VFG000468(gb|NP_461184)	2	CD35_T3_B7
VFG000496(gb|NP_460360)	2	CD35_T3_B7
VFG000515(gb|NP_460380)	2	CD35_T3_B7
VFG000518(gb|NP_460383)	2	CD35_T3_B7
VFG000546(gb|NP_461806)	2	CD35_T3_B7
VFG002305(gb|NP_461448)	2	CD35_T3_B7
VFG002306(gb|NP_461449)	2	CD35_T3_B7
VFG002048(gb|YP_404601)	2	CD35_T3_B7
VFG049900(gb|YP_309254.1)	2	CD35_T3_B7
VFG049904(gb|YP_309261.1)	2	CD35_T3_B7
VFG049909(gb|YP_309267.1)	5	CD35_T3_B7
VFG049917(gb|YP_309276.1)	3	CD35_T3_B7
VFG000359(gb|NP_405468)	2	CD35_T3_B7
VFG000362(gb|NP_405471)	2	CD35_T3_B7
VFG000064(gb|NP_880904)	2	CD35_T2_B7
VFG000861(gb|YP_006098864)	3	CD35_T2_B7
VFG000871(gb|NP_757239)	22	CD35_T2_B7
VFG000872(gb|NP_757240)	14	CD35_T2_B7
VFG000873(gb|NP_757241)	10	CD35_T2_B7
VFG000874(gb|NP_757242)	21	CD35_T2_B7
VFG000875(gb|NP_757243)	8	CD35_T2_B7
VFG000876(gb|NP_757244)	94	CD35_T2_B7
VFG000877(gb|NP_757245)	11	CD35_T2_B7
VFG000878(gb|NP_757247)	16	CD35_T2_B7
VFG000879(gb|NP_757248)	29	CD35_T2_B7
VFG000882(gb|NP_755467)	2	CD35_T2_B7
VFG000883(gb|NP_755466)	2	CD35_T2_B7
VFG000884(gb|NP_755465)	26	CD35_T2_B7
VFG000885(gb|NP_755464)	2	CD35_T2_B7
VFG000886(gb|NP_755463)	4	CD35_T2_B7
VFG000887(gb|NP_755461)	6	CD35_T2_B7
VFG000888(gb|NP_755460)	3	CD35_T2_B7
VFG000889(gb|NP_755459)	4	CD35_T2_B7
VFG000890(gb|NP_755458)	2	CD35_T2_B7
VFG000902(gb|NP_755494)	18	CD35_T2_B7
VFG000903(gb|NP_752289)	6	CD35_T2_B7
VFG000904(gb|NP_752330)	13	CD35_T2_B7
VFG000906(gb|NP_755445)	6	CD35_T2_B7
VFG000907(gb|NP_755448)	2	CD35_T2_B7
VFG000908(gb|NP_755449)	6	CD35_T2_B7
VFG000916(gb|NP_756169)	19	CD35_T2_B7
VFG000917(gb|NP_756170)	28	CD35_T2_B7
VFG000918(gb|NP_756175)	29	CD35_T2_B7
VFG000919(gb|NP_756176)	31	CD35_T2_B7
VFG000920(gb|NP_756177)	13	CD35_T2_B7
VFG000921(gb|NP_756178)	6	CD35_T2_B7
VFG000922(gb|NP_756179)	21	CD35_T2_B7
VFG000923(gb|NP_752600)	76	CD35_T2_B7
VFG000924(gb|NP_752610)	25	CD35_T2_B7
VFG000925(gb|NP_752606)	28	CD35_T2_B7
VFG000926(gb|NP_752608)	34	CD35_T2_B7
VFG000928(gb|NP_752607)	22	CD35_T2_B7
VFG000929(gb|NP_752599)	20	CD35_T2_B7
VFG000930(gb|NP_752604)	119	CD35_T2_B7
VFG000931(gb|NP_752611)	38	CD35_T2_B7
VFG000932(gb|NP_752612)	55	CD35_T2_B7
VFG000933(gb|NP_752613)	34	CD35_T2_B7
VFG000935(gb|NP_753164)	11	CD35_T2_B7
VFG000937(gb|NP_755499)	12	CD35_T2_B7
VFG000938(gb|NP_755500)	17	CD35_T2_B7
VFG000940(gb|NP_755502)	8	CD35_T2_B7
VFG000943(gb|AAK16476)	2	CD35_T2_B7
VFG000944(gb|AAK16477)	22	CD35_T2_B7
VFG000946(gb|AAK16479)	2	CD35_T2_B7
VFG001443(gb|AAF37887)	19	CD35_T2_B7
VFG001444(gb|AAG10151)	66	CD35_T2_B7
VFG001448(gb|AAA21682)	58	CD35_T2_B7
VFG001450(gb|AAA24046)	6	CD35_T2_B7
VFG001713(gb|NP_755457)	11	CD35_T2_B7
VFG002412(gb|NP_286009)	18	CD35_T2_B7
VFG002413(gb|NP_286011)	2	CD35_T2_B7
VFG002414(gb|NP_286010)	25	CD35_T2_B7
VFG002415(gb|NP_286008)	53	CD35_T2_B7
VFG002416(gb|NP_286007)	33	CD35_T2_B7
VFG002417(gb|NP_286006)	13	CD35_T2_B7
VFG012501(gb|NP_753165)	8	CD35_T2_B7
VFG012505(gb|NP_753166)	7	CD35_T2_B7
VFG012509(gb|NP_753167)	28	CD35_T2_B7
VFG012513(gb|NP_753168)	10	CD35_T2_B7
VFG034754(gb|NP_288154)	36	CD35_T2_B7
VFG034772(gb|NP_290644)	44	CD35_T2_B7
VFG034815(gb|NP_287686)	8	CD35_T2_B7
VFG034849(gb|NP_285716)	23	CD35_T2_B7
VFG034866(gb|NP_290672)	22	CD35_T2_B7
VFG034873(gb|NP_290699)	17	CD35_T2_B7
VFG034908(gb|NP_286160)	6	CD35_T2_B7
VFG034915(gb|NP_290352)	27	CD35_T2_B7
VFG042390(gb|YP_540132)	5	CD35_T2_B7
VFG042424(gb|CAW30798)	2	CD35_T2_B7
VFG042425(gb|CAW30799)	24	CD35_T2_B7
VFG042432(gb|CAA54117)	9	CD35_T2_B7
VFG044159(gb|NP_752602)	29	CD35_T2_B7
VFG044165(gb|NP_752609)	38	CD35_T2_B7
VFG044172(gb|NP_756180)	8	CD35_T2_B7
VFG045349(gb|YP_002390132)	94	CD35_T2_B7
VFG013260(gb|NP_438427)	4	CD35_T2_B7
VFG044323(gb|YP_002920243)	6	CD35_T2_B7
VFG044324(gb|YP_002920244)	9	CD35_T2_B7
VFG044325(gb|YP_002920245)	16	CD35_T2_B7
VFG044326(gb|YP_002920246)	29	CD35_T2_B7
VFG044327(gb|YP_002920247)	4	CD35_T2_B7
VFG044328(gb|YP_002920248)	42	CD35_T2_B7
VFG044329(gb|YP_002920249)	68	CD35_T2_B7
VFG044330(gb|YP_002920250)	6	CD35_T2_B7
VFG044331(gb|YP_002920251)	2	CD35_T2_B7
VFG044332(gb|YP_002920252)	12	CD35_T2_B7
VFG044333(gb|YP_002920253)	15	CD35_T2_B7
VFG048621(gb|YP_001688090.1)	25	CD35_T2_B7
VFG048830(gb|YP_002920353.1)	4	CD35_T2_B7
VFG049018(gb|YP_002920501.1)	2	CD35_T2_B7
VFG049120(gb|YP_002918207.1)	2	CD35_T2_B7
VFG049144(gb|YP_002918165.1)	6	CD35_T2_B7
VFG049147(gb|YP_006635473.1)	4	CD35_T2_B7
VFG049148(gb|YP_006635474.1)	28	CD35_T2_B7
VFG049149(gb|YP_006635475.1)	8	CD35_T2_B7
VFG049154(gb|YP_006635480.1)	14	CD35_T2_B7
VFG049155(gb|YP_006635481.1)	8	CD35_T2_B7
VFG049156(gb|YP_006635482.1)	4	CD35_T2_B7
VFG049157(gb|YP_006635483.1)	6	CD35_T2_B7
VFG049158(gb|YP_006635484.1)	2	CD35_T2_B7
VFG049161(gb|YP_006635487.1)	6	CD35_T2_B7
VFG049162(gb|YP_006635488.1)	2	CD35_T2_B7
VFG001248(gb|NP_249788)	2	CD35_T2_B7
VFG000615(gb|NP_709454)	4	CD35_T2_B7
VFG000616(gb|NP_709455)	8	CD35_T2_B7
VFG000617(gb|NP_709456)	17	CD35_T2_B7
VFG000618(gb|NP_709457)	10	CD35_T2_B7
VFG000669(gb|NP_706257)	2	CD35_T2_B7
VFG001827(gb|YP_406304)	15	CD35_T2_B7
VFG002046(gb|YP_404599)	8	CD35_T2_B7
VFG002047(gb|YP_404600)	30	CD35_T2_B7
VFG002048(gb|YP_404601)	27	CD35_T2_B7
VFG002049(gb|YP_404602)	22	CD35_T2_B7
VFG002050(gb|YP_404603)	2	CD35_T2_B7
VFG002051(gb|YP_404604)	8	CD35_T2_B7
VFG002052(gb|YP_404605)	5	CD35_T2_B7
VFG002053(gb|YP_404606)	9	CD35_T2_B7
VFG002054(gb|YP_404607)	17	CD35_T2_B7
VFG002055(gb|YP_404608)	22	CD35_T2_B7
VFG002056(gb|YP_404609)	12	CD35_T2_B7
VFG013063(gb|YP_405020)	5	CD35_T2_B7
VFG013064(gb|YP_405019)	17	CD35_T2_B7
VFG013065(gb|YP_405017)	4	CD35_T2_B7
VFG013067(gb|YP_405016)	2	CD35_T2_B7
VFG013069(gb|YP_405014)	2	CD35_T2_B7
VFG013070(gb|YP_405013)	3	CD35_T2_B7
VFG049898(gb|YP_309252.1)	10	CD35_T2_B7
VFG049904(gb|YP_309261.1)	20	CD35_T2_B7
VFG049908(gb|YP_309266.1)	3	CD35_T2_B7
VFG049909(gb|YP_309267.1)	2	CD35_T2_B7
VFG049916(gb|YP_309275.1)	4	CD35_T2_B7
VFG049917(gb|YP_309276.1)	13	CD35_T2_B7
VFG000358(gb|NP_405467)	19	CD35_T2_B7
VFG000359(gb|NP_405468)	10	CD35_T2_B7
VFG000360(gb|NP_405469)	8	CD35_T2_B7
VFG000361(gb|NP_405470)	14	CD35_T2_B7
VFG000362(gb|NP_405471)	113	CD35_T2_B7
VFG000363(gb|NP_405472)	58	CD35_T2_B7
VFG000364(gb|NP_405473)	17	CD35_T2_B7
VFG000365(gb|NP_405474)	14	CD35_T2_B7
VFG000366(gb|NP_405475)	24	CD35_T2_B7
VFG000367(gb|NP_405476)	25	CD35_T2_B7
VFG000368(gb|NP_405477)	6	CD35_T2_B7
VFG000871(gb|NP_757239)	2	CD35_T1_B7
VFG000872(gb|NP_757240)	9	CD35_T1_B7
VFG000873(gb|NP_757241)	2	CD35_T1_B7
VFG000874(gb|NP_757242)	4	CD35_T1_B7
VFG000875(gb|NP_757243)	6	CD35_T1_B7
VFG000876(gb|NP_757244)	23	CD35_T1_B7
VFG000877(gb|NP_757245)	3	CD35_T1_B7
VFG000878(gb|NP_757247)	3	CD35_T1_B7
VFG000879(gb|NP_757248)	5	CD35_T1_B7
VFG000881	5	CD35_T1_B7
VFG000884(gb|NP_755465)	10	CD35_T1_B7
VFG000885(gb|NP_755464)	2	CD35_T1_B7
VFG000886(gb|NP_755463)	3	CD35_T1_B7
VFG000890(gb|NP_755458)	2	CD35_T1_B7
VFG000902(gb|NP_755494)	31	CD35_T1_B7
VFG000904(gb|NP_752330)	14	CD35_T1_B7
VFG000906(gb|NP_755445)	12	CD35_T1_B7
VFG000907(gb|NP_755448)	2	CD35_T1_B7
VFG000908(gb|NP_755449)	2	CD35_T1_B7
VFG000916(gb|NP_756169)	6	CD35_T1_B7
VFG000917(gb|NP_756170)	14	CD35_T1_B7
VFG000918(gb|NP_756175)	4	CD35_T1_B7
VFG000919(gb|NP_756176)	4	CD35_T1_B7
VFG000920(gb|NP_756177)	9	CD35_T1_B7
VFG000921(gb|NP_756178)	3	CD35_T1_B7
VFG000922(gb|NP_756179)	7	CD35_T1_B7
VFG000923(gb|NP_752600)	26	CD35_T1_B7
VFG000924(gb|NP_752610)	6	CD35_T1_B7
VFG000925(gb|NP_752606)	6	CD35_T1_B7
VFG000926(gb|NP_752608)	9	CD35_T1_B7
VFG000928(gb|NP_752607)	8	CD35_T1_B7
VFG000930(gb|NP_752604)	40	CD35_T1_B7
VFG000931(gb|NP_752611)	8	CD35_T1_B7
VFG000932(gb|NP_752612)	12	CD35_T1_B7
VFG000933(gb|NP_752613)	5	CD35_T1_B7
VFG000935(gb|NP_753164)	32	CD35_T1_B7
VFG000937(gb|NP_755499)	2	CD35_T1_B7
VFG000938(gb|NP_755500)	12	CD35_T1_B7
VFG000940(gb|NP_755502)	4	CD35_T1_B7
VFG000944(gb|AAK16477)	2	CD35_T1_B7
VFG001443(gb|AAF37887)	12	CD35_T1_B7
VFG001444(gb|AAG10151)	8	CD35_T1_B7
VFG001448(gb|AAA21682)	10	CD35_T1_B7
VFG001450(gb|AAA24046)	5	CD35_T1_B7
VFG002412(gb|NP_286009)	2	CD35_T1_B7
VFG002414(gb|NP_286010)	8	CD35_T1_B7
VFG002415(gb|NP_286008)	10	CD35_T1_B7
VFG002416(gb|NP_286007)	12	CD35_T1_B7
VFG002417(gb|NP_286006)	2	CD35_T1_B7
VFG012501(gb|NP_753165)	7	CD35_T1_B7
VFG012505(gb|NP_753166)	14	CD35_T1_B7
VFG012509(gb|NP_753167)	54	CD35_T1_B7
VFG012513(gb|NP_753168)	18	CD35_T1_B7
VFG034754(gb|NP_288154)	4	CD35_T1_B7
VFG034772(gb|NP_290644)	4	CD35_T1_B7
VFG034815(gb|NP_287686)	4	CD35_T1_B7
VFG034866(gb|NP_290672)	6	CD35_T1_B7
VFG034873(gb|NP_290699)	2	CD35_T1_B7
VFG034915(gb|NP_290352)	2	CD35_T1_B7
VFG042425(gb|CAW30799)	2	CD35_T1_B7
VFG044159(gb|NP_752602)	11	CD35_T1_B7
VFG044165(gb|NP_752609)	7	CD35_T1_B7
VFG044172(gb|NP_756180)	4	CD35_T1_B7
VFG045349(gb|YP_002390132)	22	CD35_T1_B7
VFG013260(gb|NP_438427)	4	CD35_T1_B7
VFG044324(gb|YP_002920244)	5	CD35_T1_B7
VFG044325(gb|YP_002920245)	6	CD35_T1_B7
VFG044326(gb|YP_002920246)	5	CD35_T1_B7
VFG044328(gb|YP_002920248)	18	CD35_T1_B7
VFG044329(gb|YP_002920249)	32	CD35_T1_B7
VFG044332(gb|YP_002920252)	5	CD35_T1_B7
VFG044333(gb|YP_002920253)	4	CD35_T1_B7
VFG048621(gb|YP_001688090.1)	8	CD35_T1_B7
VFG049144(gb|YP_002918165.1)	2	CD35_T1_B7
VFG049147(gb|YP_006635473.1)	2	CD35_T1_B7
VFG049148(gb|YP_006635474.1)	24	CD35_T1_B7
VFG049149(gb|YP_006635475.1)	6	CD35_T1_B7
VFG049153(gb|YP_006635479.1)	3	CD35_T1_B7
VFG049154(gb|YP_006635480.1)	24	CD35_T1_B7
VFG049155(gb|YP_006635481.1)	12	CD35_T1_B7
VFG049156(gb|YP_006635482.1)	14	CD35_T1_B7
VFG049157(gb|YP_006635483.1)	6	CD35_T1_B7
VFG049158(gb|YP_006635484.1)	4	CD35_T1_B7
VFG049159(gb|YP_006635485.1)	2	CD35_T1_B7
VFG049160(gb|YP_006635486.1)	16	CD35_T1_B7
VFG049161(gb|YP_006635487.1)	8	CD35_T1_B7
VFG049162(gb|YP_006635488.1)	2	CD35_T1_B7
VFG049163(gb|YP_006635489.1)	4	CD35_T1_B7
VFG049164(gb|YP_006635490.1)	2	CD35_T1_B7
VFG000615(gb|NP_709454)	6	CD35_T1_B7
VFG000616(gb|NP_709455)	7	CD35_T1_B7
VFG000617(gb|NP_709456)	8	CD35_T1_B7
VFG000630(gb|NP_708742)	4	CD35_T1_B7
VFG001827(gb|YP_406304)	12	CD35_T1_B7
VFG002046(gb|YP_404599)	5	CD35_T1_B7
VFG002047(gb|YP_404600)	12	CD35_T1_B7
VFG002048(gb|YP_404601)	2	CD35_T1_B7
VFG002049(gb|YP_404602)	7	CD35_T1_B7
VFG002051(gb|YP_404604)	3	CD35_T1_B7
VFG002052(gb|YP_404605)	2	CD35_T1_B7
VFG002054(gb|YP_404607)	11	CD35_T1_B7
VFG002055(gb|YP_404608)	3	CD35_T1_B7
VFG002056(gb|YP_404609)	2	CD35_T1_B7
VFG013064(gb|YP_405019)	2	CD35_T1_B7
VFG013069(gb|YP_405014)	2	CD35_T1_B7
VFG013070(gb|YP_405013)	2	CD35_T1_B7
VFG049899(gb|YP_309253.1)	2	CD35_T1_B7
VFG049904(gb|YP_309261.1)	12	CD35_T1_B7
VFG001281(gb|NP_645335)	2	CD35_T1_B7
VFG001300(gb|NP_644942)	2	CD35_T1_B7
VFG001359(gb|NP_346089)	2	CD35_T1_B7
VFG000358(gb|NP_405467)	11	CD35_T1_B7
VFG000359(gb|NP_405468)	4	CD35_T1_B7
VFG000361(gb|NP_405470)	2	CD35_T1_B7
VFG000362(gb|NP_405471)	40	CD35_T1_B7
VFG000363(gb|NP_405472)	38	CD35_T1_B7
VFG000364(gb|NP_405473)	4	CD35_T1_B7
VFG000365(gb|NP_405474)	5	CD35_T1_B7
VFG000366(gb|NP_405475)	6	CD35_T1_B7
VFG000367(gb|NP_405476)	6	CD35_T1_B7
VFG000368(gb|NP_405477)	6	CD35_T1_B7
VFG000923(gb|NP_752600)	2	CD28_T4_B7
VFG000926(gb|NP_752608)	2	CD28_T4_B7
VFG000929(gb|NP_752599)	2	CD28_T4_B7
VFG000930(gb|NP_752604)	2	CD28_T4_B7
VFG000931(gb|NP_752611)	2	CD28_T4_B7
VFG000940(gb|NP_755502)	2	CD28_T4_B7
VFG002417(gb|NP_286006)	2	CD28_T4_B7
VFG034772(gb|NP_290644)	2	CD28_T4_B7
VFG043625(gb|YP_002921126)	2	CD28_T4_B7
VFG044325(gb|YP_002920245)	4	CD28_T4_B7
VFG044328(gb|YP_002920248)	2	CD28_T4_B7
VFG044329(gb|YP_002920249)	6	CD28_T4_B7
VFG048277(gb|YP_002921140.1)	2	CD28_T4_B7
VFG048767(gb|YP_005226617.1)	2	CD28_T4_B7
VFG049148(gb|YP_006635474.1)	2	CD28_T4_B7
VFG049160(gb|YP_006635486.1)	2	CD28_T4_B7
VFG000462(gb|NP_460110)	2	CD28_T4_B7
VFG000616(gb|NP_709455)	2	CD28_T4_B7
VFG000617(gb|NP_709456)	2	CD28_T4_B7
VFG000630(gb|NP_708742)	2	CD28_T4_B7
VFG002049(gb|YP_404602)	4	CD28_T4_B7
VFG002051(gb|YP_404604)	2	CD28_T4_B7
VFG049904(gb|YP_309261.1)	2	CD28_T4_B7
VFG049911(gb|YP_309269.1)	2	CD28_T4_B7
VFG049913(gb|YP_309271.1)	2	CD28_T4_B7
VFG001274(gb|NP_647160)	2	CD28_T4_B7
VFG001359(gb|NP_346089)	6	CD28_T4_B7
VFG005197(gb|NP_358462)	12	CD28_T4_B7
VFG043504(gb|NP_357669)	3	CD28_T4_B7
VFG000360(gb|NP_405469)	2	CD28_T4_B7
VFG000362(gb|NP_405471)	4	CD28_T4_B7
VFG000862(gb|YP_006099165)	2	CD28_T2_B7
VFG000871(gb|NP_757239)	3	CD28_T2_B7
VFG000872(gb|NP_757240)	4	CD28_T2_B7
VFG000876(gb|NP_757244)	19	CD28_T2_B7
VFG000877(gb|NP_757245)	4	CD28_T2_B7
VFG000878(gb|NP_757247)	9	CD28_T2_B7
VFG000879(gb|NP_757248)	6	CD28_T2_B7
VFG000886(gb|NP_755463)	2	CD28_T2_B7
VFG000902(gb|NP_755494)	10	CD28_T2_B7
VFG000923(gb|NP_752600)	13	CD28_T2_B7
VFG000924(gb|NP_752610)	19	CD28_T2_B7
VFG000925(gb|NP_752606)	12	CD28_T2_B7
VFG000926(gb|NP_752608)	22	CD28_T2_B7
VFG000928(gb|NP_752607)	17	CD28_T2_B7
VFG000929(gb|NP_752599)	2	CD28_T2_B7
VFG000930(gb|NP_752604)	75	CD28_T2_B7
VFG000931(gb|NP_752611)	22	CD28_T2_B7
VFG000932(gb|NP_752612)	27	CD28_T2_B7
VFG000933(gb|NP_752613)	10	CD28_T2_B7
VFG000940(gb|NP_755502)	2	CD28_T2_B7
VFG000943(gb|AAK16476)	6	CD28_T2_B7
VFG000944(gb|AAK16477)	2	CD28_T2_B7
VFG001443(gb|AAF37887)	8	CD28_T2_B7
VFG001444(gb|AAG10151)	13	CD28_T2_B7
VFG001448(gb|AAA21682)	18	CD28_T2_B7
VFG002412(gb|NP_286009)	10	CD28_T2_B7
VFG002414(gb|NP_286010)	2	CD28_T2_B7
VFG002415(gb|NP_286008)	2	CD28_T2_B7
VFG002416(gb|NP_286007)	4	CD28_T2_B7
VFG002417(gb|NP_286006)	4	CD28_T2_B7
VFG034754(gb|NP_288154)	3	CD28_T2_B7
VFG034772(gb|NP_290644)	6	CD28_T2_B7
VFG034873(gb|NP_290699)	2	CD28_T2_B7
VFG034895(gb|NP_285753)	6	CD28_T2_B7
VFG034915(gb|NP_290352)	2	CD28_T2_B7
VFG042426(gb|CAW30800)	2	CD28_T2_B7
VFG042432(gb|CAA54117)	10	CD28_T2_B7
VFG042447(gb|AAA23662)	2	CD28_T2_B7
VFG044159(gb|NP_752602)	17	CD28_T2_B7
VFG044165(gb|NP_752609)	27	CD28_T2_B7
VFG045349(gb|YP_002390132)	35	CD28_T2_B7
VFG044323(gb|YP_002920243)	5	CD28_T2_B7
VFG044324(gb|YP_002920244)	12	CD28_T2_B7
VFG044325(gb|YP_002920245)	12	CD28_T2_B7
VFG044326(gb|YP_002920246)	21	CD28_T2_B7
VFG044327(gb|YP_002920247)	3	CD28_T2_B7
VFG044328(gb|YP_002920248)	37	CD28_T2_B7
VFG044329(gb|YP_002920249)	74	CD28_T2_B7
VFG044330(gb|YP_002920250)	2	CD28_T2_B7
VFG044331(gb|YP_002920251)	6	CD28_T2_B7
VFG044332(gb|YP_002920252)	10	CD28_T2_B7
VFG044333(gb|YP_002920253)	14	CD28_T2_B7
VFG000446(gb|NP_459541)	2	CD28_T2_B7
VFG000470(gb|NP_460194)	2	CD28_T2_B7
VFG000615(gb|NP_709454)	4	CD28_T2_B7
VFG000616(gb|NP_709455)	5	CD28_T2_B7
VFG000617(gb|NP_709456)	10	CD28_T2_B7
VFG000618(gb|NP_709457)	2	CD28_T2_B7
VFG000619(gb|NP_709458)	8	CD28_T2_B7
VFG000630(gb|NP_708742)	2	CD28_T2_B7
VFG001827(gb|YP_406304)	2	CD28_T2_B7
VFG002046(gb|YP_404599)	3	CD28_T2_B7
VFG002047(gb|YP_404600)	10	CD28_T2_B7
VFG002048(gb|YP_404601)	7	CD28_T2_B7
VFG002049(gb|YP_404602)	12	CD28_T2_B7
VFG002050(gb|YP_404603)	2	CD28_T2_B7
VFG002051(gb|YP_404604)	4	CD28_T2_B7
VFG002052(gb|YP_404605)	2	CD28_T2_B7
VFG002053(gb|YP_404606)	7	CD28_T2_B7
VFG002054(gb|YP_404607)	6	CD28_T2_B7
VFG002055(gb|YP_404608)	16	CD28_T2_B7
VFG002056(gb|YP_404609)	11	CD28_T2_B7
VFG013064(gb|YP_405019)	2	CD28_T2_B7
VFG049899(gb|YP_309253.1)	16	CD28_T2_B7
VFG049900(gb|YP_309254.1)	9	CD28_T2_B7
VFG049903(gb|YP_309259.1)	19	CD28_T2_B7
VFG049904(gb|YP_309261.1)	63	CD28_T2_B7
VFG049905(gb|YP_309263.1)	3	CD28_T2_B7
VFG049908(gb|YP_309266.1)	2	CD28_T2_B7
VFG049909(gb|YP_309267.1)	6	CD28_T2_B7
VFG049910(gb|YP_309268.1)	4	CD28_T2_B7
VFG049911(gb|YP_309269.1)	16	CD28_T2_B7
VFG049913(gb|YP_309271.1)	7	CD28_T2_B7
VFG049915(gb|YP_309274.1)	6	CD28_T2_B7
VFG049916(gb|YP_309275.1)	35	CD28_T2_B7
VFG049917(gb|YP_309276.1)	77	CD28_T2_B7
VFG000358(gb|NP_405467)	6	CD28_T2_B7
VFG000359(gb|NP_405468)	27	CD28_T2_B7
VFG000360(gb|NP_405469)	12	CD28_T2_B7
VFG000361(gb|NP_405470)	10	CD28_T2_B7
VFG000362(gb|NP_405471)	114	CD28_T2_B7
VFG000363(gb|NP_405472)	85	CD28_T2_B7
VFG000364(gb|NP_405473)	16	CD28_T2_B7
VFG000365(gb|NP_405474)	19	CD28_T2_B7
VFG000366(gb|NP_405475)	29	CD28_T2_B7
VFG000367(gb|NP_405476)	14	CD28_T2_B7
VFG000368(gb|NP_405477)	8	CD28_T2_B7
VFG000862(gb|YP_006099165)	9	CD28_T1_B7
VFG000872(gb|NP_757240)	4	CD28_T1_B7
VFG000874(gb|NP_757242)	4	CD28_T1_B7
VFG000875(gb|NP_757243)	4	CD28_T1_B7
VFG000876(gb|NP_757244)	18	CD28_T1_B7
VFG000877(gb|NP_757245)	8	CD28_T1_B7
VFG000878(gb|NP_757247)	2	CD28_T1_B7
VFG000879(gb|NP_757248)	2	CD28_T1_B7
VFG000902(gb|NP_755494)	9	CD28_T1_B7
VFG000906(gb|NP_755445)	2	CD28_T1_B7
VFG000923(gb|NP_752600)	14	CD28_T1_B7
VFG000924(gb|NP_752610)	24	CD28_T1_B7
VFG000925(gb|NP_752606)	10	CD28_T1_B7
VFG000926(gb|NP_752608)	10	CD28_T1_B7
VFG000928(gb|NP_752607)	22	CD28_T1_B7
VFG000929(gb|NP_752599)	3	CD28_T1_B7
VFG000930(gb|NP_752604)	59	CD28_T1_B7
VFG000931(gb|NP_752611)	17	CD28_T1_B7
VFG000932(gb|NP_752612)	17	CD28_T1_B7
VFG000933(gb|NP_752613)	14	CD28_T1_B7
VFG000935(gb|NP_753164)	2	CD28_T1_B7
VFG000936(gb|NP_755498)	2	CD28_T1_B7
VFG000938(gb|NP_755500)	8	CD28_T1_B7
VFG000939(gb|NP_755501)	2	CD28_T1_B7
