featureid	Intercept	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SPORT17]	time_point
K00057	2.62608100558884	0.491084430936129	0.365104923472614	-1.12512277191278	0.240262584777724
K00058	2.71635855819351	0.401327077868731	0.243236178980083	-1.3654112995952	0.288975613208663
K00059	2.91755081798203	0.658507470610888	0.55991373442194	-1.25169557643827	0.262834863754165
K00060	-0.647551043971708	0.386242125752719	2.14959631346247	2.07437906848494	-0.577773256210435
K00065	-0.426235421641996	-0.0649868206946537	-0.874088009371548	0.333819013705886	-0.188572065887797
K00067	2.88113464500077	0.715795580867083	0.504094431624622	-1.12541501814272	0.144940124841582
K00068	0.0629290499842856	-0.730955626246183	-0.589279314055233	0.923687559238112	-0.207628907618869
K00073	-1.6232933840596	-0.834961380240171	-1.73122050382116	1.9602757512242	-0.288750356046307
K00074	1.79852928306229	0.69255188536957	0.897635082230778	-0.619726079830491	0.21168722400273
K00075	2.22819186832077	0.503019277575762	0.454672674164982	-1.50019999159273	0.263537125678908
K00076	-1.11442659710281	-1.22384497093841	-1.89730467416266	1.4411357461125	-0.436809746531594
K00077	2.15501470948822	1.4782291991742	1.15617893122217	-0.785386073717439	0.116365598531615
K00087	-1.43183277462356	1.33503702712372	1.83529291533014	0.449431997409499	0.211257832141769
K00088	3.08250726844437	0.315996464911254	0.372873018012256	-1.27889640940126	0.294506149383437
K00090	-0.3515751204335	-1.38939377236053	-1.52028622247198	1.31493387805525	-0.46040347030555
K00094	-0.707708343013456	-1.34741302895233	-0.554899950995236	2.25894318210188	-0.785369319824326
K00096	-0.429167970164945	1.70423511100128	2.04773745916864	-0.453802722820603	-0.0257825087586526
K00097	1.64015568877823	1.56999913287476	0.683559874520511	-0.198527354130113	-0.111881045607674
K00099	2.49466277743942	0.653992865803988	0.638642112241001	-1.16146835250553	0.230159239860427
K00101	-0.541723950847318	-1.42867919373199	-0.887040635123043	1.25521193133894	-0.265564830956805
K00104	-0.81382368419998	0.586764667752536	0.543588320241184	-0.364456552395188	0.474005060287368
K00105	-1.20257018421524	-1.05906244682953	-2.20950140573004	-0.502184409031236	-0.147377325204957
K00108	-1.31695125912063	-1.27414688038513	-1.92342640973547	1.88836346255842	-0.294748479483474
K00111	0.756408945576021	1.12338069510773	1.33592400930902	-0.652490633854234	0.22432361731137
K00112	-0.320869668468168	1.08255950045899	0.229436496720524	1.1980949460179	-0.44106879642402
K00113	-1.2234697184407	1.48358467650727	1.90887353800318	1.21581588374678	-0.136465264467347
K00116	-1.07242821071975	-0.568499173399656	-2.05920948602179	1.52174363719527	-0.315891949442971
K00117	-1.59326241825454	-0.939963902708738	-0.406720390095501	2.13324461566511	-0.374351022748101
K00121	-1.09133814190262	-0.545119728323667	-1.24084522344091	1.21551690684859	-0.139725906757462
K00123	-0.135034306987455	-0.605352963682859	0.526373038516254	1.19347844707075	-0.254569368419993
K00124	-0.559980495914152	-1.53798815178558	0.0473270950427885	1.34535728084151	-0.39452406576072
K00127	-0.335691317065885	-1.04876920151397	-0.740730901732235	1.33830438243452	-0.387085242179978
K00128	-1.61174152706497	0.553253654959948	0.714826861844272	-1.5448943258613	0.735060350986373
K00130	-1.1571342787587	-0.39267304110214	-0.430898149981289	1.66649709331099	-0.359835145978082
K00131	-2.21541546200149	0.127522718730719	-2.451381345763	-0.350286203750932	0.374232308956039
K00133	2.86870147372849	0.502493355992587	0.424785862193317	-1.1534035423189	0.239479498954665
K00134	3.07026745463974	0.443728972795756	0.615348676667423	-1.09798453127738	0.246584432216537
K00135	-1.03036998127334	-1.59955414700195	-1.44368030644873	-0.00535823715623573	0.268550174327743
K00137	-1.14496801708572	-1.22583862709686	-1.83246829129675	1.6756819306523	-0.471803991107095
K00138	-1.34292577122085	-1.16297551560089	-0.815417011751919	2.11196790324751	-0.333016267029393
K00140	-4.32905457828872	1.41738942694977	-0.828174432291775	-1.08539306683239	1.07259483823384
K00145	2.53962864066727	0.661906693700106	0.490488836989612	-0.957284841069543	0.260623650642287
K00146	-1.80462287281387	-1.15584787296936	-1.60500778771856	1.65637097941939	-0.298863688466895
K00147	2.43958510543473	0.537801746848376	0.480591068492145	-1.39395989788469	0.26511831769551
K00151	-0.793151839717558	-2.18675943779632	-1.68633153058508	2.68106566058699	-0.881068153289903
K00156	0.689526990906069	1.89286748004273	1.62957034491083	0.939349990955031	-0.375415263680566
K00158	-0.984973414882353	-1.22349497246429	-1.95495357133368	-0.0669164837687846	0.243188397975814
K00161	-0.369029029353788	0.263627734604628	0.953755716309757	-0.257126230129563	-0.0113447587767724
K00162	-0.440749629481962	0.187056225362571	0.965991417393894	-0.228232699760758	0.0301278997382041
K00163	0.230706826702425	-2.05236073898956	-0.659307738318234	1.14892063724104	-0.564343882707703
K00164	-0.115495546802213	-0.446634973761289	1.20044920824549	1.1812423287541	-0.468485681323159
K00169	-1.57252143238418	1.23357108664826	1.85772071264765	-0.723454612621629	0.30660100469197
K00170	-2.35527609203689	1.89891210627869	2.41793642424128	-0.671006399521195	0.382027523609054
K00171	-4.29162953708999	1.75332609248474	3.34968004606745	-2.88332797897752	0.460448579879653
K00172	-1.75989411686294	1.19869593215302	1.73853288076899	-1.07486005065736	0.261249618621719
K00174	2.76573659564621	1.15974364114121	0.720149437413425	-0.815102058777177	0.0159046519717094
K00175	2.50265385295517	1.38380316329315	0.985002616868229	-0.609435874351823	0.0180241931399223
K00176	0.416966156021426	2.06207350325897	1.3585119047024	0.273017746081984	-0.0547883342782143
K00177	2.31629373218186	0.533545021537097	0.207045386061878	-1.2907310308307	0.115136431547057
