featureid	Intercept	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SFM028]	donor_source[T.SPORT17]	donor_source[T.SPORT4]	time_point
K00965	1.55938390099864	-0.24110358296576	1.78644466297661	0.255730239415318	0.275265560183714	1.72393158274948	-0.0944232349431149
K00966	-1.33228125965734	-4.03199295228961	0.493734909593661	2.96731905426994	-0.0831585818193453	1.4989497681266	-0.0259438459908596
K00968	-0.788355020643667	-4.5492072505379	-0.0553783784624449	2.15347592320457	0.839072302613447	0.833710672438738	0.0740359122717746
K00969	1.71148535811762	0.307065864143343	0.666870503592838	1.44682054009452	0.0323051789203127	1.6185938437587	-0.218323007706367
K00970	0.432174982665583	-0.0286221308136269	1.06261581079995	1.37351529088035	0.232089341316412	1.11022533673107	0.101881950613297
K00971	1.452712508081	0.0102432864284232	1.2193654765371	1.31731782641426	0.7675065553524	0.990372685820458	-0.114903361085617
K00972	0.469013871787592	-3.71125439828876	-0.960122228693616	-0.934383707380145	-1.2129866921566	0.959638351679442	-0.000568241361343036
K00973	2.2993534525619	-0.398299659552602	0.933905272651065	1.15999118771568	0.766105130944441	1.5799449403888	-0.0355247263943783
K00974	1.28249028527598	-0.311186159911184	0.672553150821079	0.603449051940591	-0.15598918434601	1.62602648335755	-0.0784444813763729
K00975	2.67544397914271	-0.846237699451475	1.07227778332268	0.0573254355432097	0.215268806252669	1.50494525033295	-0.0733487908875576
K00978	0.294180395244165	-1.01199845499042	1.07631713049446	-0.322016256189197	0.554001168046187	-0.0134019533985876	-0.256731972578727
K00979	0.659984873770281	0.748257179794283	1.10294049875771	1.83650450196281	0.674553648266981	0.960295574844477	0.00661182355526768
K00980	-1.50570431149145	0.293034096298189	-0.0315614352938047	-1.41799362215981	0.632650867734144	1.69954678613007	0.287088006254471
K00981	1.58104488456111	0.412314374980898	0.9228731979612	0.997052890920788	0.666026250157545	1.65942546922028	-0.141619235757553
K00982	-0.521167186857657	-0.0709862512970254	-0.405839026999127	-1.62593050513253	-0.724741026129534	-0.231980172812345	0.524749665972031
K00984	0.3696250190721	3.35711403661725	0.910274564195026	-1.31709344897255	-3.02336977359276	-1.56498858135879	-2.19060698199626
K00986	1.46530309522013	-1.61141542619708	0.523123557585824	-1.24666722331032	-0.519647940363695	0.0202355702525354	0.0790235097372898
K00989	-0.0960431972755948	1.07832952314374	1.02062296764885	1.5895461269857	-0.0325627842209833	1.23725950914681	0.153543143984116
K00990	-0.506012348295645	-0.123713212969331	-0.297281683516156	-1.88782425436959	-0.787369712557604	-0.0549952666157507	0.55383309673909
K00991	1.45017078721385	0.155950565872164	0.894347845483173	1.144924385214	0.17246532503147	1.13604529398739	-0.061047465089523
K00995	1.49202123486857	-0.157948571207552	0.858467786479343	1.38043038334861	0.241680578026961	1.67727235156357	-0.0842688684498898
K00997	0.523453818796678	1.15095301443097	1.31361603634392	2.06373731579796	0.221526280675123	2.38104704219162	-0.208117411020958
K00998	-0.670318035246328	0.128249337015124	-1.21770119769539	-1.54027219328865	-0.4249161922596	-3.07313510578811	0.358847230192459
K01000	1.53602996671061	0.36541755968091	1.44280671970879	1.71188060727134	0.977470830712507	2.04357245761215	-0.12490704703685
K01002	-0.55600943958898	0.045992960271807	-1.09738051993812	-1.15491576704964	-0.394050582613756	-2.07193252247513	0.341669290777481
K01006	2.33806809985499	-1.30279843038562	1.71538591282402	1.02976606574073	0.687296227250288	1.47970801788628	-0.0293944482838742
K01007	-0.297017006041006	1.56266029649732	0.535126990545143	-0.395234959459155	0.261502713594626	-1.18778630894363	0.047044485327042
K01008	1.44308141076426	-0.0708755058670327	0.045371054578174	0.263591734433324	0.103672058019827	1.08285928341806	-0.0403542225396267
K01011	-0.48051944172521	-0.0828752470636651	-1.00539481742347	-1.71231360945687	-0.471170886721422	-2.68023010891617	0.314215212580002
K01012	1.83491668307643	0.314422030982943	0.963283686805118	0.715260026717335	0.335299537215422	1.23757061559021	-0.0470992927586666
K01023	0.283076347945734	-1.3689333600426	0.587980053294052	-0.128066556787341	0.541087762150953	-0.759882299124601	-0.0515466039216153
K01026	-1.64614406025548	-1.27212897962573	-0.374821604323041	-1.11924906287178	0.0364717256054682	2.0990785678035	0.503153413053788
K01034	-0.468137530447439	-0.153872712465553	-0.843708754610669	-1.00729306254372	-0.320708557333757	-0.243392674147489	0.305201798197068
K01035	-0.66307845509191	0.0636462467288688	-0.274186194967877	-0.0968841484545168	0.0152231759168608	0.597258569777606	0.167901902910508
K01040	-1.83718290722509	-2.34395627206805	1.67746901409661	1.83563832726494	1.3111432946064	2.28105631667435	0.0351324970686802
K01042	-0.36108711159368	0.174127061901064	-0.813821078371655	0.387303044760377	-0.102325900759508	-1.25689264935196	0.160302549120224
K01046	-1.8990530053391	-2.32164959138873	2.14170753853356	-1.86748786482796	-2.14131329890709	0.829847740114329	0.518076747175492
K01048	0.462547602294489	-0.655229966106443	-0.448032618593823	-1.6649510434626	-0.713044627871324	0.640090229094622	0.321287184473313
K01051	1.45871439778666	-0.336993182959585	0.667431264090885	0.790736658239514	0.287716851268004	0.847787873924372	-0.148954272750579
K01056	1.84789213740687	0.195325990257235	1.23195379869973	1.31757436480537	0.597970620427321	1.60744682151139	-0.0943984990155331
K01057	0.0746643861518343	0.972387512264223	1.05772435562645	0.0492620893956724	0.336874351535032	1.05630802001118	-0.0372243230378262
K01058	-0.304373768927054	0.0123692947005943	-0.827672720980298	-1.06516929182991	-0.0499296629093188	-2.33104106587112	0.218914359327591
K01060	-1.8098892251267	1.60395093732831	0.47371360557114	0.841834259891659	-1.17609904643517	4.18701651889145	-0.877093792442047
K01061	0.155291559337183	0.241652597722979	-0.951248169970166	-1.32534499678597	-0.223854258026888	-3.13105317753494	0.336455553289688
K01066	-0.947008041502432	0.459560831127138	0.0471818436864504	0.494998370969445	0.19363279703636	-0.669654337584379	0.264162510153092
K01069	-0.318204073072867	0.0347607331847861	-1.1044780026194	-1.45100422415718	-0.693728193011095	-2.72982784908951	0.186857491251267
K01070	-0.378034142614798	0.670401235160799	-0.625004173349988	-0.573324399328082	-0.0561373972557085	-2.12012073200882	0.293630629297531
K01071	0.238164337514444	0.545714934406252	1.31933742659127	2.28538732018486	-0.0985970937870043	2.6995344479686	-0.439545678455197
K01077	1.24987265670161	-0.176192915948658	1.09028094904457	1.63753692593589	0.673712686333845	1.40460118848145	-0.128862739089691
K01079	1.19690546595912	-0.262080377849369	0.750653668213237	0.626858247184903	0.104382709298323	1.13456670391619	-0.0184998219048611
K01081	0.0276701172576388	-0.0985865173363969	1.12595718996559	2.06403319325462	0.858885184560011	1.06561612162053	-0.138480812791549
K01082	0.458110185502573	0.00948836380002052	0.878228097129215	0.886148972177655	0.590603843960951	0.474995108426211	-0.0819869344269863
K01085	-0.740913180471853	-0.187997235866813	-0.477854550909649	-2.41739769492134	-0.00159778010468657	-2.22018191021621	0.601911991354264
K01087	-0.844539550901846	0.279242266950579	-0.990012169909131	-1.45909293208107	-0.284868403639604	-2.7569069544667	0.327098875757492
K01089	0.90219608151774	-0.265126085790424	0.735777794289936	0.70139761056915	0.878050044808577	0.571841390908358	-0.0519391005074612
K01091	2.29448184573512	0.05167375975606	0.924563973117221	1.62685994591728	0.161945388350676	1.80141303139984	-0.131984591964447
K01092	0.865124138234659	0.265787025032015	1.11053228275811	1.62882689919487	0.555574432645033	1.81877228814423	-0.110581189874374
K01093	-1.15710034763952	0.448712606964083	-0.814452291559826	-0.804908709859699	-0.147742792334368	-2.3225431124562	0.335059314485825
K01095	-0.408074287535147	-0.0645695430660531	-0.727941990923535	-0.79170616183266	-0.385025157894899	-0.953857151686551	0.27804854464177
K01096	-1.25474932587285	0.616959472236605	-0.42306345803703	-0.699614005422443	-0.151583954062273	-1.47317167919815	0.279472916837967
K01101	-0.624045280577139	1.91726036840436	-2.10371196372474	0.506487311536223	-0.0508893349431055	3.93398264247238	-0.977053910974228
K01104	2.42340108954768	0.351312954959841	0.694056167173732	1.23223309006706	0.172235251102637	1.71814862090409	-0.166722536567413
K01118	-0.340898541571097	0.118379135665865	-2.21802485091652	-0.396850781774371	-0.109703674282839	-2.27616712254226	0.316704958196915
K01119	1.12733224236827	0.19618840986249	0.500073247029979	0.953010571861416	0.536277846131514	1.39312738376915	-0.224805832389557
K01126	1.66356370055537	0.0828651683902457	0.781914590764392	1.0705733129026	0.37991271976013	1.228978620947	-0.141560763601028
K01129	1.89652762019496	-0.164455368133812	0.978051154780734	0.984935445451886	0.27868285838146	1.28258049684822	-0.0368371014630429
K01130	0.531969795166059	0.0246642129993156	1.20238935844933	1.91206149544731	0.941198245320509	1.11716252762139	-0.118713051561081
K01133	-1.76337852871557	-0.171088824930219	1.00782453911339	1.31224088158622	0.52567653420944	1.26049742299378	-0.00965213823672451
K01138	-0.184041945101217	0.405895431575747	-0.877026916575085	-1.30159361872658	-0.252238705124666	-3.1265256087178	0.295306354280747
K01139	-0.401304630400137	-0.0643902224922463	-0.809582353663098	-1.32423587355599	-0.545171066489031	-2.24650832813919	0.361884742494858
K01141	-0.530919937254385	0.0722426968192771	-1.39038443667854	-1.17092557463631	-0.603997155394365	-2.69511386555374	0.280487387892044
K01142	1.97783836924891	0.164085139570208	1.01317602293526	1.08837000813499	0.5106786048748	1.65365776616394	-0.158472627881729
K01143	-1.21759131348272	-1.44666973775866	-0.822133542132031	-0.297282891607135	-2.69244192477684	-1.86006447476089	-0.0401614313161007
K01144	-0.22896846926351	-0.0835558277988717	1.85693430798088	1.64148966755882	1.36262799862404	1.32328021723091	-0.221635357025825
K01146	-0.606986788870291	0.12753834300992	-1.19861579043831	-1.21269162211403	-0.475556000437548	-2.81631442707718	0.381311088320053
K01147	-0.549137858511404	-0.0663736713552758	-1.32983768088783	-1.64429946455941	-0.590917035307695	-1.70130392712295	0.266632943865097
K01150	-0.816495446325735	0.216944803533526	-0.922898889612805	-1.04861946616158	-0.196882470812609	-2.22900482815445	0.332810788866318
K01151	1.41351029479365	0.185614665088625	0.826384215522159	1.29476581301704	0.096090891096781	1.11900707531035	-0.0219953661000363
K01153	2.49231502616267	-1.04719833559039	1.26760887997185	-0.161249893045276	0.0915105311908228	0.709770085394976	-0.0790736084019772
K01154	1.82654032313685	-0.886174063148527	1.27398717300927	-0.368933694696277	0.172485381994436	0.556868972361682	-0.129430979970657
K01155	0.376713918684526	-0.473890761795072	1.38226419584786	0.641179902219922	1.1394622481205	0.742689790309069	-0.313209437314235
K01156	0.813405366776987	-1.60839835828784	1.03031390802895	-0.248104529714435	0.0798912762441141	1.16246886748135	-0.171407700065338
K01159	0.744914176105066	0.693316419658633	1.3375403274778	1.67809681382194	0.913268939290236	1.52766308385193	-0.019079030040466
K01160	-0.524861959577994	-0.224651954087047	-0.981505633425366	-1.43635387930855	0.394190237555693	-3.23778649967849	0.454055279012955
K01163	0.696351507841154	0.894333680210085	1.57128333942925	1.33713780131355	0.617536023888777	1.2634254117614	-0.208710432532989
K01169	-0.532907275320486	-0.0206468505287453	-1.46658969027961	-1.41826422724709	-0.517696663107683	-2.39183971089065	0.309546380754746
K01173	0.012617202638193	-0.512896011533766	1.355342089105	1.24373803820625	0.919789866242598	0.842917861521838	-0.278677270296775
K01175	-0.662798909307913	-0.16832702136281	-1.61886298758949	-1.44100900206551	-0.623717769350817	-3.99049159687698	0.388196736093796
K01176	1.6648673733459	-0.337930734219579	0.284177704620708	0.88080240573898	-0.282837822403719	1.19720418947994	-0.0277651553189389
K01179	0.499074438749357	-2.31200055307391	2.51275527374779	0.40562823947683	0.819142714772413	1.98179188567459	0.118117421385086
K01181	0.0142037590728243	-0.109495404126672	1.41572898523842	1.0950792261602	1.03116358879585	1.02815239048809	-0.427007303122245
K01182	1.27736780249934	-0.976086477699308	-0.171802462172162	-0.903508262967914	-0.0430029400847452	1.64503154355347	-0.120257258895599
K01183	0.0746739228949984	-0.562873314085035	1.21733796494042	0.265561608338505	0.893139914307783	0.367945702851412	-0.406694521676563
K01185	1.96032282912592	0.00641912692544014	0.740845753717769	1.24449603047386	0.372095183167647	0.497655423462985	-0.0647843782937161
K01186	0.588866361579402	-0.663056681814222	1.20799291031395	2.31067125287071	0.423996553454588	1.26203659373581	-0.130368352416717
K01187	2.20972392165522	-0.3964091641331	0.955995081830371	0.973241669798047	0.534643427167128	1.10634824830353	-0.0951558654343716
K01190	3.17235455119471	-0.40970071679595	1.24996703760659	1.2299594708921	0.65611727598686	1.39853677350342	-0.154716700795852
K01191	-0.397731808783011	0.673623819885226	1.18397283451592	0.771391911173016	0.633007601533125	3.06982901889145	-0.268215194824897
K01192	0.229323806403681	-0.517164717378645	1.74729466335808	0.744297099971921	1.02903325918693	1.53278181153595	-0.195458502057754
K01193	1.72436019980769	-0.425735319914846	0.282578661012996	0.358463434243352	0.114822894964407	2.05172601538956	-0.152447820190155
K01194	-0.0353486219658414	0.295195658740969	-0.705873728823315	-1.06178577456459	-0.103337987627794	-1.73638602894485	0.284136861082352
K01195	0.23918253385882	0.089504261550875	0.531428751442183	-0.510749953126758	-0.612683519091417	0.292179377854464	0.25426867556218
K01197	0.0702931007132968	-0.301853994789152	1.15918320314919	2.25465647664085	0.872639969620894	1.33012139993965	-0.173879504684173
K01198	1.23220238292079	-1.68399159139636	-0.464811206888806	-4.05173512015328	0.185946152243803	0.360560150921938	-0.239353120807373
K01200	1.99445423686366	-0.801524798336057	1.01321500437294	0.90772340979591	-0.0410571092031496	1.97635898190796	-0.360198248658144
K01201	-0.472552684904532	-0.193879322099118	0.32050076024567	0.50335289325729	0.488150492940138	0.84270720380604	0.010675221201218
K01205	0.439636321900888	-0.0233884257698342	0.862919091153491	0.916924310588986	0.97560598019142	0.852027239382861	-0.23500248837825
K01206	1.71968063914637	-0.010451803865461	1.67607653038536	2.00683180775657	1.23041559818764	1.95188954669297	-0.240295917276107
K01207	0.976780982850595	0.567437191543551	0.428003183472503	1.67910329785362	-0.150045766796877	1.66804018813431	-0.039308190826141
K01208	1.53806182944636	-0.877777974071531	0.649002610612262	-0.317663567399829	0.118838631246279	2.04765418368637	-0.455369256917202
K01209	1.14973947608332	-0.490221868219404	1.41850221054589	-0.213240461683124	0.362395987544249	1.40803939300835	-0.00294131088610805
K01210	-2.12934818661352	-2.17644135183337	-0.613310695719372	-3.78204365286812	-2.10205195781212	0.502570958912966	0.71452805351857
K01212	-1.21286871826787	2.27083345228192	-1.0856962214228	-0.608800368642658	-2.14204429027062	4.27370336848557	-1.77889731574413
K01214	1.15427443587641	-1.63886634534839	-0.675656081270825	-1.45457752261147	-0.980552657809069	0.975616900355218	0.170975177999771
K01215	0.693177597759767	0.162594516811343	-3.42787182433571	0.36163037803188	-0.528584047522356	2.74160734015763	-0.58628864634391
K01218	-1.23162987625738	-1.87243036455157	3.19310128586327	0.56054919745937	0.360938862595747	2.39434781867325	0.22249069761876
K01220	-0.998767165304617	2.39127417379376	-1.60831511123146	-1.11693151507363	-0.406824126210024	4.29249337512314	-1.26089176583644
K01222	-0.163676885725454	0.511824806270571	-1.26133585078682	-1.08411284003243	-0.416351720061113	-0.549372641264799	0.0763347144091495
K01223	1.97287556731562	0.440825839576693	-0.270588816237103	-0.23520209107384	0.119662278030108	1.74643263417542	-0.129582763198578
K01224	0.891279908059641	-1.27099768346789	0.514908364880432	-0.27293266568169	0.175495386753271	1.26540304917156	-0.185353920344078
K01226	0.042906554578348	0.708250005779238	-0.781748891901623	-0.202849524354785	0.177834317717741	1.1783066560632	-0.00724890876170314
K01232	0.313129069446131	0.37800939851758	0.556361871677984	-0.0284599236010011	0.401479378972243	0.594308884919283	0.0616685743296512
K01235	0.00680521333078943	-0.140901754560499	1.59051239388024	1.60938672509208	1.11491860512276	1.24446365433991	-0.251536623123848
K01239	-1.16569772160192	0.471523185310335	0.254912598896373	-3.93428011450753	-1.77412126895409	0.740142645419238	0.500379353281296
K01241	1.10538140141825	-0.617520670356779	0.280729128885616	-0.118597524499744	-0.0626661100647944	-0.626249043166044	-0.0873873834645382
K01243	1.76979086005549	-0.348557109894781	0.559113698917974	0.516047892832905	0.215628207359503	1.57691410380661	-0.120112956050598
K01246	0.861937524913355	1.155561645565	1.64595520393883	1.65929190602317	0.769727066788862	2.0258683283931	-0.156640679124557
K01247	0.131962509988352	-0.0669357729578301	0.879484414029468	1.57294945206657	0.539286211762617	1.18246261972248	-0.111271560672485
K01250	-0.38903310692449	-0.0149241042757317	-0.972912789415967	-1.01695974383339	-0.228433444466402	-0.504919258772733	0.223238020654953
K01251	0.350561918853327	0.786224563655825	2.00208628075158	2.7181568571569	0.452895776066969	2.10883513289749	-0.0852645938431851
K01252	-0.511748937727408	0.152283270893069	-0.886732460093152	-1.62207599196419	-0.411951377358248	-1.6904973666066	0.256098895784653
K01255	-0.507766632200674	0.0469582574939445	-0.867433787417065	-1.17847974810585	-0.353423341479112	-1.66616007488907	0.325262635465897
K01256	0.926557632325693	0.17243986302373	0.355601279902805	-0.425719457006305	0.290758237872313	1.44997951585114	-0.138629943612777
K01258	1.62989303672175	0.370140393314333	0.695825218129505	1.38484005417839	0.658700958523939	1.67090991336167	-0.125787288430893
K01259	-1.76949205792089	0.611107965049715	0.603383428323615	-3.1847812703608	-1.42001603480797	0.855672480643389	0.409423797842301
K01261	-0.488767055632071	1.72782548242566	-2.22576606376136	0.687703860664517	0.330951318774412	4.1579609234935	-0.94293317246791
K01262	2.31940004432063	-0.562074582042722	0.701251386571277	0.994588060045392	0.295368895564268	1.39044821459114	-0.124458134654724
K01265	2.36992749774317	-0.205838814793704	0.992146163153995	0.894817454481274	0.40227691892166	1.32842996913254	-0.102071732763015
K01266	0.339076044200464	-1.55649940198901	0.685953824687351	1.23321638789192	-0.348405971493532	1.24478829103768	-0.120086133960449
K01267	1.07624572718005	0.160965015230151	0.0303242494348177	0.794721645975262	-0.260610505308916	1.55032757121384	-0.151698947433197
K01270	1.81989512050013	0.0110747116183952	0.741595982480396	0.867912424469144	0.333072677884291	0.935321914137003	-0.0925810043847195
K01271	0.451798366545244	0.727314551410647	-1.11699664695228	0.646463496351391	0.2388210302927	1.76754901009857	-0.221237361911499
K01273	0.454362498758837	-1.31928471750262	0.608039959240306	1.05484728302971	-0.161583601798822	1.47459471422493	-0.0273787682091824
K01274	-1.42823615467687	1.56535573774335	-1.42678225142921	0.695008037352711	-2.56365559932213	4.70101598101914	-1.10267975974437
K01277	0.720515603362127	-0.685904364051847	1.11076265471016	1.21390525784507	0.757768050465773	0.933412844420073	-0.176033854964935
K01278	1.42588129842143	-0.524179647626905	1.22540211575066	0.95051391210571	0.735920027527998	1.03046327874776	-0.161883891109192
K01281	-0.0542335191978971	1.33722360902783	-2.54974615676368	0.531350986772925	0.00904757964987581	4.03767994242966	-0.953994840863907
K01284	1.09367636048655	0.124512155590029	1.46815925734078	1.52610282387748	1.20144595268745	1.15666309195816	-0.149543613675796
K01286	0.301302762864633	0.718772967395754	-1.56346452338661	-0.202808099126666	-0.654074116911699	3.71224335032761	-1.02732309747096
K01297	-0.128027347685293	1.02861054712293	0.513259046617497	0.578258646392972	0.0618406279720766	0.335850568593142	0.0970759088957676
K01299	-0.0955401340736906	-0.321782867374449	0.446889272797454	2.0820393988134	0.321918950114439	1.74233088094055	-0.456237625811063
K01304	-1.16666593945165	1.18535228544232	0.249544917512287	-3.66306992087349	-0.679162784781267	1.07955721589982	0.405087500330246
K01305	0.211208315728708	-0.0421816510582253	-0.704971195292126	-0.473870830869525	0.626586214337538	0.314753087342379	0.0921254451239475
K01308	-0.70771088993688	-2.82329420274737	1.2111051668409	-1.57665033850655	-0.328088506426622	-0.12172803085983	0.020920902010239
K01322	-1.10216143524785	-1.46823374456408	1.59300994770562	2.24912480797783	0.323383823666762	2.05876806575119	-0.118472666028701
K01338	2.28239068591456	-0.491033534469633	0.841901778149951	0.345929441714436	0.338183805976103	1.23269267576992	-0.021871120218002
K01354	-0.409543065191702	-0.0113672418022439	-0.429677249025952	-2.30920596632943	-0.955015822615434	0.00125637847244509	0.445617526289261
K01356	2.14326605403285	-0.229994372414975	1.11531054871117	0.521857985967547	0.170274273190687	1.47088408666909	-0.136496276143753
K01358	1.9767306765304	0.159650762615176	1.76810336010491	1.38109545197502	1.12357582214851	1.76218310195267	-0.0893061463868252
K01361	-1.41523971951147	1.38312311941144	-1.55405175788368	-1.122629242277	-0.588642581667711	3.86723903018296	-0.946110278848373
K01372	1.10865798795085	0.180394251880617	0.929114400315631	0.369703834617287	0.652131215367506	1.74516841965973	-0.183382690433227
K01407	-0.339337197901205	0.00194024020192177	-1.12493395907844	-1.46271796736702	-0.534407182898332	-2.92447778385818	0.257895439382828
K01409	2.15686390006404	0.164611806211443	1.30107700722252	1.23775850024238	0.58964337471504	1.72193727093994	-0.0725859110390774
K01414	0.0250324925170382	-0.199460067736535	0.424468076694358	1.67082731213585	-0.115093170966913	0.309522004902957	0.0787385995352634
K01419	-0.865013388754324	0.698190231857271	-0.61082732779945	-0.346757011747211	-0.0826335245035189	-2.36445733708084	0.321909635778702
K01420	1.5186247547851	-1.06761632389071	0.862490295338977	0.23483277645126	0.159234122071455	1.37732714611351	-0.169424862149917
K01421	1.67186388575892	-0.730986873569517	0.425839929747928	0.0304922589303557	-1.04094706412773	1.64003059464752	0.012861877199448
K01424	2.07562563025813	0.0890630679702476	0.894818573165286	1.0253650971891	0.36219592455406	1.40979182916939	-0.135107934955322
K01425	1.1398018320785	0.0565635758018211	1.30956673519646	1.67165712800041	0.725425676140974	1.04518976445555	-0.129002005342209
K01426	-1.30071332848211	1.67630549245832	-0.538434744906079	3.12409524407402	-0.238619282212068	2.96212032634079	-0.641174555305206
K01428	-0.940336016775564	0.0603229301547721	2.42791020767723	0.754292947912366	1.15827597740669	2.56445613700211	-0.142716736081802
K01429	-1.46166124737401	0.573995311794253	0.31140652196442	0.869480980301053	1.35041691425819	2.82022455531418	-0.577793971184456
K01430	-1.59020557797094	0.76679023080823	-1.67386114699806	0.75615276184097	1.38032962444801	2.87771418887436	-0.669249356273376
K01433	0.597242384613036	-0.187183133276729	0.792988865542758	0.242022348308713	0.527113155160139	-0.16393789452255	-0.151255488876068
K01436	-0.769840745092825	0.070261200008364	-2.69561278922523	-0.249785678720325	-0.488027914728929	2.05198374587357	-0.207349673393928
K01438	0.84431265497069	-0.326158936085729	0.978940158057559	0.618053434157521	0.415091351304243	0.346662612736819	-0.0354029243027798
K01439	1.44944980943064	0.067112197217913	0.843218385148395	0.733021540308148	0.173035950098227	1.83009615737259	-0.128916234258377
K01442	2.09572956168513	-0.8222443265343	1.21261852877175	0.150297505521924	0.400654838118742	1.20201182562172	-0.110335678342544
K01443	2.07415852153163	-0.395031030240087	0.69259317116772	1.04466806139961	0.237508550915907	1.45765292841255	-0.143975705388748
K01447	0.310368271707102	-0.570114384355573	1.61490881340538	3.01691894021049	0.637105182442854	1.70253780680954	-0.238392681363784
K01448	2.16274818980555	-0.207394827573179	0.993296801019061	0.78384338107124	0.0214147769622905	0.957953455031512	-0.0082614128625027
K01449	-2.12546410954137	-2.30047229951861	2.54268491165673	-0.69926710638985	0.0903681224920256	1.73041108447373	0.498319833990372
K01455	-2.12437954342504	-2.68874601549151	-1.21612835032905	-0.859127121305316	0.862943545613478	2.41822758513748	-0.768005878213607
K01457	-3.13177338040014	-1.76574985212329	2.80447900192772	-0.116831796502918	0.181449488434981	-0.138339249312284	-1.0610831086671
K01460	-0.178758350969748	-0.104885893824129	-1.55828344924415	-1.39092441115364	-0.528117700781633	-2.27142330807388	0.230716794248856
K01462	2.23798069560389	0.00588885420319588	0.848779915738452	0.755125922823102	0.215185687575529	1.84919604855835	-0.128267944339477
K01464	-0.0324287692322294	0.922043760356875	-0.178668619227063	0.497664121651799	-0.545295759405901	0.253396423638461	-0.0753603582417599
K01465	1.84762749278407	0.15167718106267	1.16905033485924	1.62407354798332	0.346359268460463	1.77997151213944	-0.110032618526184
K01466	-0.516527799726919	-0.0787386400127694	-1.20372367007698	-1.72627802405342	-0.656009837355425	-1.11065265339554	0.456437259432114
K01467	0.0913895090804537	0.733511229095431	-0.964241744112622	0.0511807331086699	0.150562890503596	1.73847094374954	-0.164181054118835
K01468	0.478295708237692	-0.152777641030578	1.79241168396508	2.40280143704429	0.913657680783461	2.47221687632859	-0.325597942355835
K01470	-0.156959919096426	-0.585706661405592	1.60828506844078	0.950102103614957	0.841580108437727	1.17249494987786	0.0551087851488956
K01476	-1.43097939884801	0.0515656667327598	0.337907030153621	0.466586108060331	1.19321657780189	0.874978007853625	-0.261862099651062
K01478	-0.976269749762015	1.23649736219403	-0.528545023035657	3.3315544554235	0.996370867524336	3.64897874194443	-0.623386174920761
K01479	-0.69628932869573	0.763669570026369	-1.74326861007179	-1.22826214346871	-1.67661927577477	4.47160080272019	-1.35791525292751
K01480	1.1736005266891	-0.624618451061277	1.75515723125969	1.00419287171379	0.446473315987776	1.743920656026	-0.0579506163632504
K01482	-1.52316012776037	-2.95645717805865	-1.45792353255714	3.44116644349113	0.924178139004896	1.79782602387726	-0.969615370515548
K01483	-0.895907310606436	0.232085277376147	-0.426762701105725	-1.30670996222481	-0.251497253145983	-2.61499306362808	0.374094992395676
K01484	-1.04399373924871	0.189135392246218	-1.22487771613563	-1.11205680880532	-0.113309889402201	-2.40955135029495	0.35270240854863
K01485	0.0370410402999362	0.197076221046419	-0.146384180616986	-0.281004982328266	-1.49628423091393	-0.237837282835843	-0.157220066074096
K01486	1.31786170804362	0.15540169650075	1.4725957502607	0.43668078418985	0.186624974641989	1.0391936424306	-0.0195227866208187
K01487	0.225341918109461	1.12220855527875	-0.97941088778938	-0.441086249685138	-1.18583021995049	-0.358734575926664	-0.0648193364178768
K01488	0.912668885825678	-0.312869775059252	-1.53358328444923	-0.248937027788013	0.439904675517271	1.67134645778	-0.145969093326294
K01489	1.57536235654215	0.241302509841891	0.399546301830161	1.17285893645301	0.408788905177305	1.74038246470749	-0.188107058886253
K01491	1.83317432010035	-0.0640342337513253	1.51582264797722	1.07700346198097	0.52089531782646	1.79034260112107	-0.0439817314183346
K01493	1.86882767283778	0.0140094804143623	1.27622020142113	1.4482970663549	0.84348334435005	1.77716586190521	-0.0995528404748074
K01494	-0.313918081881003	0.153271247682543	0.341592608857501	0.0833810397626463	-0.206059708561708	0.796224536479113	0.305127471205033
K01495	1.57532164656977	0.603881974754305	0.652738197613109	0.756314350032956	0.778967753682326	1.52299574214279	-0.117461026195251
K01496	-0.15006187355657	1.26732154661176	2.72942960159813	2.13424055066124	-0.0290804163775938	1.71918305951416	-0.0581255857979885
K01497	-0.906499055983023	0.518660505351992	-0.828122259211194	-0.647215681409686	-0.231991752352526	-2.53441855114639	0.286735444780625
K01507	0.225000294087931	-0.285453255238561	2.07538080112969	-1.20569272551522	0.132813633117865	0.724765719950793	0.215865641351975
K01512	0.438925611017748	0.525661368904085	-0.576282144617688	-0.313336270189136	-0.0571952604911822	1.82597807246506	0.0214577908480533
K01515	1.89982292258601	-0.0809625787163064	0.949543862510074	1.00526134457603	-0.12168243464451	1.59672042924225	-0.158139676336013
K01520	1.84048482978205	0.183476706085177	1.06425750153099	0.877450985574872	0.890565053258131	1.89029357034027	-0.0938085620438687
K01521	-0.546131519438223	0.1323475139713	-0.703605056833874	-0.996935325002521	-0.53450475570183	-3.55920001667679	0.302915781255997
K01523	-0.378123013140158	1.65996499830243	2.83381807701622	0.363677805030495	-0.142063751187136	1.97761973935425	-0.196897432688438
K01524	1.09811559522013	0.933195193347903	0.539371526706565	1.19500587668434	0.254959211383055	0.879738764942286	0.0363904530966648
K01525	-0.554354218603567	-0.137211809816389	-1.23539388282264	-0.967732029294818	-0.493339940275957	-2.0467075983876	0.39240857910756
