featureid	Intercept	disease[T.IBS]	disease[T.UC]	gender[T.M]	donor_id_manual[T.DONOR2_T2_B2]	donor_id_manual[T.DONOR3_T1_B1]	donor_id_manual[T.DONOR3_T2_B2]	donor_id_manual[T.DONOR3_T3_B6]	donor_id_manual[T.DONOR7_T1_B8]	donor_id_manual[T.DONOR7_T2_B8]	donor_id_manual[T.SFM028_T1_B1]	donor_id_manual[T.SPORT17_T1_B3]	donor_id_manual[T.SPORT4_T1_B8]	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SFM028]	donor_source[T.SPORT17]	donor_source[T.SPORT4]	donor_gender[T.M]	status[T.BEFORE]	age	donor_age
K02006	1.88094108973846	-0.230282740043118	-1.06599853760722	-0.338960282464368	1.90856866740649	-0.282937583378286	-0.11037723053744	0.00225231710335094	1.05859886008169	0.909528118618037	0.893485080989301	0.742178744881688	1.39938925346929	1.37043997858158	0.716657716796819	1.09810027186253	0.694090073737333	1.21173129274167	0.283290691893664	-0.723818381903249	-0.0525199222535551	-0.0124634804235986
K02007	2.82713430796966	0.569232984139011	-0.688662154741317	-0.230856291909559	1.46794884108966	-0.635672149113149	-0.0834774680857912	0.567453718813861	0.85007493096258	0.993586880214716	0.11251790502876	-0.116847448737086	1.71903167805272	1.14678701971165	0.399328786895696	1.51817103926518	1.23691517654342	0.866997518079654	0.175303288024035	-0.626487513659078	-0.0367751169175565	-0.0819296540724328
K02008	-0.823858696471598	1.63652984674125	-0.771356923646956	0.652415044645922	0.701660679811885	-2.226625379971	-2.30571758825829	-1.72622778352836	-0.151541628960115	0.808158618457819	0.236363065036237	0.345010704606114	0.859892354818166	0.967643352490581	2.32841284947199	1.57176956240513	-0.455999585059454	0.819886304872409	-1.36004457600776	-1.10890578257807	-0.023119573590225	0.0737945137513587
K02010	-0.460625919948962	-0.682894976185276	-1.17688046223643	-1.54469970609699	0.8750071992821	-1.250111874989	0.237423150944208	0.148259020480121	1.58051489191915	0.247919184215571	0.0888633845171329	-0.392401673585833	0.383266882510961	-1.14196705605396	1.91225441174311	0.0580082804379705	0.609082763823698	-0.454702011806592	-2.18696176238719	-0.517158111212331	-0.057165508267349	0.256945520449967
K02011	-1.02350917781487	-0.509015695498898	-1.43270872361186	-1.97638779129539	0.383574890131404	-1.79058527653548	0.319558858084176	0.257732070120776	2.27272735434439	0.672801476963068	0.899140846522748	0.349397606461583	1.19663320622045	0.459354849797405	1.06083734707636	0.225488272350812	1.65839773956222	-0.0362628544994441	-0.39229976363841	-0.597465654490072	-0.0680673170060575	0.236877947856278
K02012	-1.02583999509707	-0.318938688682034	-0.864667756624251	-1.30048050727401	0.148823099369456	-0.768971380642385	0.458419560598825	0.427486277255023	1.51969931918051	0.608625990398432	0.356991243155896	0.296741313546239	-0.115501663176238	-0.866606859225117	1.35081811623377	-0.539735610741591	-0.520126564619114	-0.535567692978009	-1.96940910049144	-0.101350744841176	-0.0294442224473417	0.201123386432023
K02013	0.27188223277435	0.779634638382481	-0.331522448129683	-0.258023731370313	0.181739108795573	-1.3374013275418	1.21406996171424	0.927010870608295	1.23803816634085	0.569480520732905	0.514295768531263	0.669215983956395	0.193657027097524	-0.0728396454037062	1.39807375149531	0.559211102169538	0.526889866027067	1.87478313638486	-0.747869513708982	-0.0685022674775899	-0.044208531376785	0.174073129702897
K02014	-0.629981282602694	0.520863814903782	-0.655929071970015	-0.350033990998609	1.79283051394885	-2.6370300323281	1.26458370606849	0.286556876334155	2.29140363531973	1.30379555846026	-0.205544266311229	1.54841596564585	0.748493598314107	0.429174157124675	1.65637930111689	1.75540002886632	0.649740522536466	2.07650146676816	-1.4357858670539	0.180015841844004	-0.087628965374893	0.263606220294327
K02015	0.181510266412351	0.665964289261387	-0.381071431703597	-0.301146022935254	0.772514032358577	-1.34579664175841	1.29210603158424	1.12067399087807	1.03722809153463	0.33149777079394	1.8582079527697	-0.244305037648143	0.541085646959126	0.28096100900761	2.3124569244842	-0.428977546426868	1.73397118392868	1.85345063401975	-0.922223321873578	-0.150683959601003	-0.0426706123322904	0.162414222766251
K02016	-0.0521318944801358	0.304094119621799	-0.52484808690074	-0.325878255029066	0.852182911867549	-2.20782983010146	0.256096630501245	-0.067079001036679	1.44653092223074	0.943279248722102	0.375090789588391	-0.625133477837504	0.147394524427236	0.892201634389079	1.51212998108668	0.135045436066175	1.89986473861618	1.64545831872739	-1.20670847200218	-0.0294152103639425	-0.0506966161698759	0.207870870639176
K02017	0.731666621316526	-0.745006413505985	-1.16843889481547	-0.969724230428083	-0.115798650150845	-0.971443471363515	0.707457064794992	1.33853695455452	-0.105732985857469	0.00734780455401085	0.731208097728193	0.331406719296514	0.883522973867238	2.3718635759174	1.01142664627833	1.12531098429539	1.94256717506332	1.79441092206754	1.69419235758122	-0.755280514834005	-0.0353984880418241	0.073409110118241
K02018	-0.604683432232287	-0.141244666026547	-0.690829975671797	-0.980237834115369	-0.433898886507104	-1.14736073916289	0.696015357183908	1.14372680250069	1.55219326811697	0.842268926151301	1.18354309776634	1.57225496253306	1.87770460686284	-0.97946725572952	1.04306300358576	-1.05104795392177	-1.02257656511383	-1.11973800466739	-1.72815441318217	-0.835087021467763	-0.0363092470139921	0.25077751259932
K02019	-1.01925690050021	-0.114729062961056	0.71707667582509	1.24173498902764	-0.512967644100736	2.67840570504335	-1.15887749273827	0.407575107249225	-0.920878724280339	0.041149837024714	0.820180904658734	0.452446288674413	0.632915840955556	0.395330759030498	-0.445388305916365	0.853103008907819	-1.03508737143593	-0.927538238031491	0.940438933890429	0.550671616914195	0.0697301578550875	-0.176130384396224
K02020	0.0856273738037082	-0.437951998160793	-0.544616682596236	-0.887205593247754	0.0987320711559554	-2.0203884512696	-0.714513958287741	-0.166200213995969	1.59511695700552	1.1844000639992	1.11268271187156	0.890479154198705	-0.314652694849193	1.03598019693486	0.177868563697759	-1.25972530539653	-0.213607246247103	1.04132173253812	-1.0443258804864	-0.44271530735262	-0.0352002429933012	0.173507600833268
K02022	1.60743111049041	2.05533520753531	-1.64320047027591	-0.0814937278226446	2.73851017856066	-2.4050727084789	2.42181003014991	1.34303007188698	1.67130552130606	1.448660594471	2.19610549190849	1.28067631205851	3.38805304607946	-0.314282444971883	2.27353461460871	-0.0339775710882899	1.00341076198501	0.294219859378711	-1.32562804945174	-1.15503895807036	-0.118996267315811	0.0807626543534705
K02024	1.15814369593963	-0.741916955755665	0.32637991183278	0.0193857029482294	-0.72196917033727	1.90394443566468	-0.6031723328357	-0.53042908844093	-1.14086319607828	-0.828599336497282	-0.711862671581805	-0.601942748517455	-2.69628299632472	-0.487705794829213	-1.79098896308142	-0.189554426032519	-0.770171249476244	-2.70150627897464	0.720930882018176	0.330526629807872	0.0657182884245455	-0.175571829270034
K02025	1.24078553592071	-0.113736049579098	-0.582127077646285	-1.01587288822685	0.185783701176097	-1.2501757711682	0.629063903498147	1.04912529054543	0.42973865466978	-0.75070260738561	0.545045447143018	0.573029822915135	0.48477308592397	0.942873450261272	1.69487221913141	-0.530141393798804	1.34393901172561	2.10507378770627	0.622358627837267	-0.751072248098928	-0.0534232902497709	0.156435042430253
K02026	-0.958584552135017	-1.07872814063878	-0.507548792429	-1.05565213408027	0.93158941173022	0.525673571177989	1.39498269479225	2.01250848832985	1.36469195681478	0.261956793315913	0.125128638537824	0.810835070221959	1.0286319120844	-0.57938556160339	1.17500670628351	0.544205811661268	1.0055362636177	1.37183735563077	-0.0662307066506476	-0.724688132879812	-0.046891694065994	0.260301977206559
K02027	0.787853654969785	-0.603602038072063	-0.26065085656169	-0.986561350484235	0.120985018248012	-0.880967196873159	0.499456762480234	1.10814116063973	1.1077736456957	-0.0991391119880424	0.560459148677289	-0.0457414917058362	0.937454806180776	0.444668026906169	0.681781847045843	-0.429331890452122	1.20984703842087	1.31381199552335	0.371239133399096	-0.635382135984975	-0.0401825952500761	0.167652278949113
K02028	-0.515502098451999	-0.0798830551371117	-0.503899676866561	-0.700591675896985	-0.00820137358243261	-1.66898661558959	0.406267046141122	0.745799637469257	1.55074773627188	0.573499781139399	0.560628366263807	0.149783677666722	1.24093853077489	-0.271460501211964	1.6689854450683	0.444132474106336	0.862381761702726	0.617071904676333	-0.838887356001768	-0.548454125998098	-0.0412192392320097	0.257007032443375
K02029	0.808208045114133	-0.405152605222179	-0.274525983400374	-0.566464237828596	0.248622881407191	-0.369604405811757	0.983030556845163	1.17015693250557	1.19882701235678	0.091131788738276	0.353287410529554	1.13964659652048	0.267901496501744	0.0645786843120225	0.952275235221807	0.0576389104542974	-0.104319805470278	1.88588843538083	0.351314373534289	-0.499954482195455	-0.0369715738267362	0.141663819362015
K02030	1.14166086589203	0.39858166749625	-0.125791771478682	-0.39198612417732	-0.317359143709491	-1.43439459507796	0.348601817297433	0.603417254122699	0.955496652897853	0.305659634120966	0.247240316661298	1.47860056838328	1.60719464859563	0.607502194386638	0.866456110046331	0.0605043441472295	-0.696064124074747	0.221780963676349	0.0850083308630853	-0.485642810938436	-0.03363752841658	0.136199980784745
K02031	-1.66234374369278	0.308117194725559	-0.0509004426670367	-0.0793625041440558	-0.551383642321179	-1.34239464705321	-0.427292973590399	0.139440394076312	1.34412477808859	0.919095260150935	0.357581329139173	-0.351821192295016	-1.14808775344294	-0.357183901327931	1.08905347065729	0.633714166325116	0.145059352549741	2.0154920597247	-1.05245444901648	-0.503229817030507	-0.0189695405930936	0.208396822024674
K02032	0.0616056290756198	0.632429166389988	0.456928627424211	0.481958158354418	-0.307018321314553	-0.561022934368581	0.478037714170907	0.496362364920581	0.349690779027003	0.431907874591853	0.281181287558972	-0.655721590609015	-0.76144398608607	-0.0899768748463027	0.984707433746282	1.16976150576451	0.100517039927671	2.11605963899411	0.0417924600058466	-0.290855129835683	-0.000290994641250375	0.0298593340409705
K02033	-1.253340456139	-0.0896601838335533	-0.0183504653644855	0.0236169174715448	-0.126732511287282	0.341282787868052	0.581523596453164	1.43883321348091	0.692370160397548	0.825683814533259	0.168910872729718	-0.910552465111674	0.0805575414617662	-0.978055013078534	1.10135753826899	-0.0597535699190852	1.04431170764847	0.59637270166196	-0.887137971598539	-0.199188192961294	-0.0183740901917875	0.176055937815995
K02034	1.75850265895233	-0.094597474978878	0.000710623197526239	-0.0555261298612189	-0.08499954438741	0.71600216920045	0.748815237688516	1.83901104989907	0.152143387969989	0.173250776775385	0.981146228106916	1.45941836318308	1.14897714695531	1.08021232698552	0.573265094325963	0.0421853334126714	-0.235599452820589	1.02531228257932	1.80141920618352	-0.350385984060842	-0.0150295543641508	-0.0371386708723596
K02035	1.74088042651519	0.962715073181675	0.624459879331559	0.359479792456286	-1.32132895088727	-0.744379219463796	-0.209182490450646	0.69641611638924	0.47637675600912	0.243436080463435	0.0378241060099002	-2.12750869312948	-0.125242801843106	1.01510855768315	-0.608121793701228	-0.00885311062953442	1.95780021491928	1.35954425527371	0.871141620200244	-0.0957988105989278	0.00189244270616173	-0.0315995516287377
K02036	-2.71302801693573	-0.512381361173107	-0.718234880037337	-0.86048387732063	0.923175858492305	-1.46173864310119	0.395454763578866	0.520461059245075	1.20454560118582	0.145301682003046	1.76253486851066	1.79962784728342	0.312039361806691	-0.580525113004529	2.95670469479365	-0.0653817683043239	-0.228968912926485	1.80069444371976	-1.69013785548869	-0.569523533461171	-0.0592837381333768	0.38859501462111
K02037	2.00976270114288	-0.0307173890337487	-0.804046137399703	-0.807753972668989	0.507460760111262	-1.82080012266967	0.916506289648507	0.873379564913715	0.713347538289088	-0.402143853656744	0.372103762420118	1.43928915938669	1.64068971714574	0.75010094259373	1.59511669354242	0.747673001926923	0.0458934361068702	0.70250222875394	0.0488267617636591	-0.627772172567922	-0.0635770606965482	0.13611891846785
K02038	1.77960413371429	-0.206479446338131	-0.68470202214244	-0.957737497945173	0.591700958246638	-2.10503622596595	0.174301563906167	0.442210710677112	2.17263279753591	1.18674395705035	1.27624012211174	-0.427003689796389	0.500129686208547	0.714346500378764	0.16372414307398	-0.539836454349971	1.60756093803329	1.30061600400724	-0.53937315173808	-0.570197960016805	-0.0599883842439115	0.160476952601762
K02039	1.76993316089019	-0.383688644813015	-0.859038574762374	-0.910779051442487	0.822258280748775	-2.54084299211833	0.0370927743191465	0.131620145472492	1.62200437384512	0.80252741003802	0.601781737597882	1.73478729209238	2.03794585308629	2.12765619371525	0.359289545581762	1.06122323576787	0.0446808988182045	0.721314408319369	0.679136820357409	-0.642926951525289	-0.063886289593643	0.121213704158158
K02040	0.478875812638852	-0.644819588707401	-0.839635236330062	-0.975167624612195	1.16518907451098	-1.06629484598967	1.26305651586006	1.22618422571083	1.21141289072897	0.197169524677302	1.55963255146354	1.38841099223429	1.58939181408483	0.0526962003528245	1.38891597466272	-0.425571256461954	0.35702032390518	0.657131113546267	-0.382037691552076	-0.519198497412282	-0.0695154714555204	0.227959543277116
K02041	0.613928374398801	-0.268014208720638	0.125684635572404	0.357049234251635	0.625115322107722	1.09055489594606	-0.312499613357092	-0.900979929533993	-0.0466121119368493	0.487370473392512	0.668813359530866	-0.285119705588282	1.02291534981328	0.731517287236369	0.835945446060125	0.376473394077802	0.686822121772001	-0.0409443411358443	0.478234119933215	-0.162995656607229	0.0141774368315279	-0.0852303804861596
K02042	0.0428519812713596	0.645417018486546	0.186948435239763	0.378430374006884	0.22574828767245	0.710464420863658	0.0885766438717588	-0.843035840359723	0.573772950943965	1.08769939566424	-0.0949510814824704	1.12961716136271	-0.228700338391482	0.148728402596629	0.851846177146856	1.34689125124791	-0.731522644129565	1.26670656396665	-0.00430577226344053	-0.142438849089223	0.0107495737104952	-0.0524992050634912
K02043	-0.385015610109713	0.480063362671421	0.913384573392839	2.19291735444512	-0.492763085132192	3.64351839120057	-0.305462949765231	-1.27661647733787	-0.93547935885523	-0.179447191707586	-0.097214269844592	-1.55630432882971	-0.915813161520183	-0.978915972369992	-0.998744528724726	0.133859720867658	0.00353873315734632	-0.317152045232877	0.950006433051196	0.336706677796763	0.0987207841902316	-0.269239574860244
K02044	-0.751819390307811	0.224856420113132	0.243116037778825	0.411619193892138	0.556973682875087	1.41657132203248	0.560439943479989	-0.726172053185498	0.326284780081767	0.679647785671259	1.07157434204429	0.138428873627721	0.979332552762807	0.686080308896221	0.777292091415349	0.446879056137586	1.06148189845962	0.342198469179049	1.02510137132939	-0.0311941705919088	0.00401162624650597	-0.0506695808874658
K02045	-0.795656773697284	-1.17232467357965	-1.92595259673122	-1.55942189037506	1.07907049560015	-1.65298038428161	0.448782204794382	1.12096867624184	1.03500197726156	-0.257566171638464	-0.00434427282005584	1.15040702304178	1.20338879665929	1.05261108492009	2.36463411526484	0.143517878693128	1.71540004554672	1.2909967680148	0.268133349936572	-0.595371564505178	-0.0797572183579862	0.237334281016679
K02046	0.354556378472898	-0.638978244112446	-1.57738064057353	-1.24721943583046	0.833814071649959	-1.2812010616574	1.02803540151069	1.84531126085183	1.91225276785757	0.498774868495966	0.101878297122419	1.60104639014536	1.71556554874975	1.62043759439579	0.786591131256048	0.584598866146589	1.57218009773178	1.50494704438962	1.48661322168645	-0.503235658285695	-0.0839951086015165	0.117997675944657
K02047	-2.07663828457489	-1.17367871229501	-2.065713470943	-1.7236626520351	0.803218292231013	-1.90998229091498	0.384892999338601	0.462009108694995	0.622893436726588	-0.634545522682165	-0.0932327987828854	0.171086735337316	0.765699790330708	-0.382669357317769	3.37159999089045	-0.219987246352648	1.67184359374923	0.626979567544833	-1.3380781633443	-0.497658690092641	-0.0824286985368192	0.341178327609391
K02048	0.219353016961667	-0.858837900058939	-1.18408934599879	-0.881085090298994	0.62990860843127	-0.177983579090566	0.958716272520517	1.97225127282997	0.654377444561976	-0.71217619156072	-0.723935115543902	1.29565126380259	1.62744783005315	1.31483003709904	1.67070515827936	1.41792842451909	1.30011755767746	1.00300178720273	1.4925348239356	-0.266038855192739	-0.0545831966371	0.0870380697740027
K02049	-0.376393559824374	0.983060999466465	-0.438999874658614	0.82239867005791	1.32161693477099	-1.49601047938201	0.347866594004129	0.21849224630257	0.333707942542094	1.26026604796221	1.17568136432976	0.194144017308293	1.89283739170629	0.297436567288554	2.17288478092951	-0.0768915444197413	-0.648911209967902	-0.616031072599515	-1.45141886897746	-0.943707039234716	-0.033003811833328	0.119551211406083
K02050	3.23945802127228	0.723677797867344	-0.754630191392928	-0.240635745187147	0.49247054957812	-2.39550099228951	0.492045342134927	0.066382742556537	1.14799331026937	0.871694904811884	0.278357577117383	-0.304348581225337	1.75781713566381	1.09211275194279	0.625878293083135	0.507191267651105	0.303572540911863	-0.410121969444379	-0.426755778271589	-1.05177955853708	-0.0453852462739408	0.0293908415330359
K02051	1.08460205470428	1.32577340181021	-0.605450494356185	-0.377415649552686	0.408306466574123	-1.32005625670287	1.94572174470374	1.41466615262886	1.14240656691458	0.805441600330378	0.600445163043439	0.812366551964818	1.90750704845983	0.370132299405254	0.982575375602666	0.932691898983503	0.892324393424223	0.613193132417575	0.0758761840277582	-0.738147755739766	-0.0616530227631986	0.101646810580582
K02052	-2.32863897408142	0.152871532990025	1.42080773585317	0.912055976729052	-1.32193870640333	1.13964075143006	-0.488163322997595	1.72264108720681	-0.247652129355413	-0.15344901656339	-0.606772858110965	-1.31224846163458	0.508901880594075	-1.52043142701992	-0.890368502571162	-0.395175147015071	-1.10067766365128	-1.2321623782941	-0.17019157834712	-0.201392611143667	0.0603668642073214	0.0238704977525184
K02053	-1.51652556980744	0.112979217125462	1.4405428337383	0.747242696623461	-0.595016283755849	0.889869871684581	-0.852171362233664	0.985027886065448	-0.268366173926336	-0.514782327167486	-0.665628928152621	-1.58582466164297	-0.784692777780711	-0.602072728532635	-0.566871117784556	-0.947613152820086	-0.502700885948708	0.281144924896136	-0.172997049767408	-0.0716193519807637	0.0461579513578951	-0.00791326184144525
K02054	-3.67114693249359	-0.326131359981014	1.028295414381	0.790690191130297	-0.419591164057801	0.837098064967662	-1.36763608534386	0.759954310091937	0.0809552212324321	0.116219145305659	-1.29584621211678	-2.21632068672842	-0.874787582544505	-1.62079360868343	0.525173384712163	-0.550066831666445	-0.180816257563403	-0.537295810443982	-1.75921141334239	0.101501504304331	0.0441192340879977	0.135364562083573
K02055	0.564027127374265	-0.037375704692318	1.5308519768047	0.828537233214037	-1.42991013622815	-0.633493718555898	-3.19865524847558	-0.594292872515713	-1.24015082520579	-0.925847950331663	-1.350638377873	-1.02797731080717	0.290210918994725	1.2490460595905	-1.142227690651	-0.230238664108729	-1.82854300197678	-1.40901329324923	0.469867415946093	-0.02020486223467	0.063601846697861	-0.11035951990953
K02056	0.398541506875608	-0.475633845971539	-0.42984293229106	-0.852206937928541	0.368484722608974	-0.598727163723439	0.6229198567147	0.878931618365253	1.10156164961721	0.131937366970088	0.0984400031885501	0.537544316857396	2.32209168514806	0.757401915532268	1.18946440892023	0.952554670017743	1.38708347621841	-0.0403985339530555	0.80125207475957	-0.363534887907583	-0.0371166515321195	0.11298671345839
K02057	2.32120006953582	0.366518064095066	-0.454929215974837	-1.00404458488975	-0.434009348815034	-0.364621934345693	1.82765376489112	2.01953826013466	0.525419457730311	-0.61950747942159	-0.237105730382502	3.06618196448618	0.78553436836797	0.260743947964824	1.11803074555201	1.07514258925297	-0.939513201084902	1.76481054021634	1.26182312540349	-0.616389413950521	-0.0430915403336942	0.0588593779099891
K02058	0.207123455155942	-0.843264953540279	-0.261423571176558	-0.272030107636793	0.899548100466182	2.59706110055116	1.53662514607856	1.31678042474648	1.23948047953512	0.48523460055163	-0.0980189623513821	-0.743094020277919	0.667247639509023	-0.529299063342892	-0.113615181281146	0.241085377377057	1.90881974044723	0.265505142944232	0.807673640769091	0.0722936786436259	-0.0110837268800199	0.0118015108598182
K02062	-1.30388254250183	-0.646565825985386	0.587110416822404	1.2167213038012	-0.853549433713506	3.26160472924378	-1.22151124556115	-1.85134103235344	-1.51030756634806	0.258848411090876	0.544316899569928	-1.2564471892423	-1.30591584601802	-1.08484631564029	-0.797866236402567	-1.16513386662624	-0.729797596302798	-1.0105254273244	0.104106851142016	0.500386277558726	0.0879571390181124	-0.136850565861373
K02063	-1.95092553223267	-0.61596267049165	0.849123613767595	1.00381518159355	-1.42841894722516	3.00279468590882	-1.44623160440972	-1.6957029336367	-2.19546355408762	0.634618741519953	-0.619638267365992	-0.372583531529368	-1.47211278834742	-1.15297683860668	-1.047390382721	0.366062489193464	-1.71753614601212	-1.26545383737765	0.167173333685961	0.542083541276377	0.102501983645493	-0.131855458210616
K02064	-0.866327587019351	0.440514131142185	0.903581278257341	1.37632752213921	-1.75498612022931	3.16274875695375	-0.610501349759604	-1.39894559320549	-1.4791563908491	0.512839657314326	-0.0491146030107144	0.556986159890233	-0.671297623304545	0.00324306104770977	-1.2410817555924	-0.0697340994658229	-1.48244606908875	-0.723098717195615	1.80625290445622	0.583625952126902	0.0966297340422213	-0.248950332592635
K02065	-0.371231141935733	0.0567452150121193	-1.05627260930064	-0.665932349820478	1.69804315471118	-2.20932143633696	1.19129645745704	0.317385590704883	2.12672506171133	0.751754504688288	0.411659610064923	0.362470037549077	-0.244553028134524	-0.123773006457173	1.48739882187647	0.418595579308057	1.55760056320114	2.02984438134946	-1.50489228196803	-0.408856710074025	-0.100072746273941	0.284153610278458
K02066	1.98981588755951	0.150242372108982	-0.963735325403243	-0.64620428528343	1.40633098983233	-2.34951555435988	0.733048557447885	-0.0450492435369841	2.04020868140127	0.58539353037646	1.13013066032737	1.4248072572642	-0.448256684927165	0.513277979832805	0.639352876708928	-0.788539949017977	0.155329769286344	1.92043290330686	-0.995204604942235	-0.541277726767141	-0.095565919873184	0.176255732585282
K02067	0.799995240319821	0.866362734390781	-1.17096029049876	-0.00672256197486631	2.5677824487633	-2.91157597010467	1.83134639184425	0.258994556101764	0.500070913609523	0.382046205051447	0.524878871234357	0.491236514657079	1.39452813705999	0.376922341328777	2.51397426800531	0.0753006011662725	1.16537017169876	0.863636054532901	-1.55100309081737	0.0932487643980204	-0.109903221127456	0.173517018367142
K02068	-0.552034947525409	0.490187807632969	0.623215334348649	-0.0122014209226202	-0.0213704834037522	-1.96080055539939	-0.574026525807883	-0.0293564134512297	0.726697607811946	-0.188465314857458	-1.09908573648125	-1.24207388678259	0.211222605319798	-0.0413386502445571	0.285080689952794	0.105573144596601	0.486427372130582	-0.136098205608949	-1.05749421544734	-0.0866869293428243	-0.0174571323365629	0.118408590365739
K02069	-0.454692039142993	-0.361910538123562	-0.442616446085005	-0.405002109666212	2.07776384257739	-2.15658683781955	0.371437489199136	-0.0251700216207854	0.83997629481222	-0.250074165813421	0.146082949431836	0.524967856019078	0.616294906946004	0.608489247304118	1.42850454525751	-0.740565422135806	0.547172969016264	0.964926340120212	-1.02194959648314	-0.0424931846834005	-0.0817804384202421	0.208222180415482
K02071	0.85112708484039	0.608065887047337	1.03021110766408	0.459841974119799	-0.971054209237645	0.672766867229014	0.441890417742227	1.1907214886274	-0.619625107470494	-0.309289353839849	-0.551732796637118	-0.39494039931959	-0.466596438078105	-0.0828861274898879	0.158371884391729	0.700119820278669	-0.402035722699931	1.5986311216525	0.734086938422289	0.0164447225355326	0.024575943949753	-0.047868281792312
K02072	-0.37267536247864	0.51157097394614	0.382326261930436	0.102370984892504	-0.462568519478391	-1.01775461142394	0.0576616219753965	0.567677355441058	0.0232529108491123	-0.310511368267034	-0.776550042835772	0.762206859200536	0.539084957452596	0.432746025067485	0.976666171119634	0.782728400867963	-0.979736322727969	0.591011085050479	-0.135149769265088	-0.307590921995717	-0.00277948856062293	0.0760367212785193
K02073	-0.68792730892792	0.607515140129612	0.504817144803972	0.120341070036547	-0.378575486903737	-0.900714692524404	-0.130210378063227	0.259816027316058	0.998768194493312	0.902103764064814	0.00659195760101045	-0.0861132077283276	0.518529580446065	1.62667963121525	-0.22789127005535	0.646613565128827	1.09952647033615	1.5437052030734	0.877572007697192	-0.133314808485586	-0.00539792060560584	0.068493395854325
K02074	-0.75391754830971	-0.288407520698025	1.45037044756886	0.301335699896472	-0.859147859578679	0.426259937831431	-0.993551612687613	0.857772803935016	-0.050230463120681	-0.712349223844503	-1.97597657462746	-2.2217182449407	-0.803394927171886	-0.197473553675496	-1.58776191992956	-1.98960927422664	-0.190565014448931	0.639139034288302	0.710629649680224	-0.70058496820696	0.0306540679960787	-0.00192430634370355
K02075	1.23114889537201	0.477884097649143	1.4030865597057	1.01062131677117	-0.41584828293855	-1.06475680773589	-2.12899375040581	-0.305273675290143	0.527872188862819	-0.218148845188116	-1.61024688502938	-1.99008005181021	-1.27390326419276	-0.568690119046055	-1.13795779271322	-1.64355233605525	-2.56055896934586	-0.225387386543378	-1.38343749173346	-0.533452590582448	0.0313652706175387	-0.0511227550016931
K02077	2.1712192860733	1.95337001855521	1.53889121287343	1.72116924081291	-1.47516770458753	-0.744305667332143	-1.63470304091027	0.426998770865405	-0.833819405261022	-0.800659033410047	1.01389123180717	-2.00890284100241	-1.0013888613264	0.231503578168071	-0.310957580788907	-0.909118536073184	-1.42152708229141	1.43015930845059	0.616625495474902	-0.868916114447194	0.0377451133757174	-0.148835152577071
K02078	1.82960456286773	-0.218874470637753	-1.32163284546855	-1.17692556228195	1.05974869632189	-2.82640450899932	0.748231589006875	0.664801812800372	0.805405243214625	-0.604227053873037	-0.360378082303107	0.53534347495371	0.203600005718053	-0.239920584219777	2.58695610241694	0.0856139332471135	1.04031128230972	1.29550097181119	-1.61725106068316	-0.774890919802266	-0.0913765478105009	0.269088655520768
K02079	1.61027758990631	0.889029784752415	1.30226053469655	2.46777416024651	-1.41453857517774	3.88251775796083	-0.903508604360129	-1.29879238542656	-1.67253805798624	-0.0187144455833183	-0.337666596678794	0.527669972985326	-0.847639753011882	0.520068498593486	-1.54940549655157	0.667447653454328	-1.97001474556046	-0.535650394422635	2.46912259630498	0.448636928918284	0.123160595896775	-0.447766870449691
K02080	1.00601333056793	-0.37977846090646	0.663190023832292	0.223733671049731	0.493056165213039	1.04039448792604	-0.36687691588452	0.695800996455158	-0.449405924502355	-0.0613004741592155	-0.482777937708199	0.264485246747075	-1.6875716582815	-0.405907658594929	-0.206547584368762	-0.316279131132579	-1.23737888988571	-1.35137905882083	-0.850070111233625	0.57594935071699	0.0360896539717257	-0.130373865555435
K02081	1.66727870379791	0.240000291420505	-0.495879752702742	-0.233919613023145	0.667622076506068	-0.798410353115529	1.3061046592469	0.523834145697559	2.31032048064138	1.7070207419472	0.182357561381757	-0.376806177884997	0.504046188207448	-0.571094734329068	0.294729907081548	0.256238964241529	0.317580109271238	0.710795857446566	-0.949961878139409	-0.294492443678457	-0.0323529291123807	0.0276036558640906
K02082	1.97479766284332	-2.09155197565408	-1.38471548087123	-2.31283997740303	0.402392910952022	-0.670755085400075	-0.171376601648833	1.29224464956185	0.735905214127558	-0.887156109265779	-0.480431369898618	-0.742086820990504	0.175329224677861	1.58491942499272	0.373524207637731	1.25662991110661	2.00293165985031	0.956341363923922	0.592220135253039	-0.259444554922658	-0.035159950253433	0.0581134853852698
K02083	-0.392853799711612	-1.38137166325898	-0.324983818597823	-0.685375325341566	-0.308258296996082	1.10480207497743	-0.596731335711981	-0.705534570780789	-0.521213636818868	-0.661120909206365	-0.537511828748286	0.427514321415959	-0.562629236368358	-0.437767384308659	0.406378824279729	-0.214165541488146	-1.00801124629097	-1.325683019621	-0.579698435742292	0.301897803666514	0.0220562171965182	0.0145321188462684
K02086	1.86060326968536	0.135348840309666	3.33616079562184	-0.272442929406507	-2.59828443623121	3.0478138356891	0.645094632315133	1.93156681123635	-3.57550276917551	-1.99969519948194	-0.0752112748304013	-0.623457775206031	-1.55189491668147	-0.76033894877442	-5.41654650492864	-0.0199526577772853	-1.6024433916481	2.43034706308164	1.91876620821294	0.23271683824293	0.108690257075363	-0.327154249142318
